"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,750 sq ft","","3","3 BHK Apartment ","","North","6","Kalyani Nagar","Resale","","","Freehold","","18000000","₹ 10,285/ sq ft ","Raviraj Fortaleza","","Ready to move,Furnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens","1,170 sq ft","","2","2 BHK Apartment ","","NorthEast","2","Kalyani Nagar","Resale","","","Freehold","","13500000","₹ 11,538/ sq ft ","Builder Near Bishops School","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Club House,Jogging Track","Children's play area,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","2,070 sq ft","","3","3 BHK Apartment ","","South","6","Koregaon Park","Resale","","","Freehold","","20000000","₹ 9,661/ sq ft ","Builder Marvel Project","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,800 sq ft","","2","2 BHK Apartment ","","East","1","Kalyani Nagar","Resale","","","Freehold","","13000000","₹ 7,222/ sq ft ","Raviraj Fortaleza","","Ready to move,Furnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track","Children's play area,Sports Facility,Landscaped Gardens","1,875 sq ft","","2","2 BHK Apartment ","","North","2","Kalyani Nagar","Resale","","","Freehold","","12500000","₹ 6,666/ sq ft ","Manisha The Oak","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,950 sq ft","","3","3 BHK Apartment ","","South","3","Koregaon Park","Resale","","","Freehold","","20000000","₹ 10,256/ sq ft ","Darode Blossom Bouleward","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","2,450 sq ft","","4","5 BHK Apartment ","","NorthEast","9","Koregaon Park","Resale","","","Freehold","","25000000","₹ 10,204/ sq ft ","Kolte Patil Lapis Lazuli","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Lift Available,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","2,400 sq ft","","4","4 BHK Villa ","","East","Gr","Ravet","Resale","","","Freehold","","25000000","₹ 10,416/ sq ft ","Builder Clover Garden","","Ready to move,Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility","1,282 sq ft","","2","2 BHK Apartment ","","North","9","Wagholi","Resale","","","Freehold","","5800000","₹ 4,524/ sq ft ","Karia Konark Meadows","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens","2,850 sq ft","","5","4 BHK Apartment ","","NorthWest","3","Sangamvadi","Resale","","","Freehold","","30000000","₹ 10,526/ sq ft ","Builder Feather Castle","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Children's play area,Sports Facility","1,090 sq ft","","2","2 BHK Apartment ","","NorthWest","3","Viman Nagar","Resale","","","Freehold","","7000000","₹ 6,422/ sq ft ","Eden Garden","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room","Sports Facility,Landscaped Gardens","2,300 sq ft","","3","3 BHK Apartment ","","East","Gr","Viman Nagar","Resale","","","Freehold","","16500000","₹ 7,173/ sq ft ","Rohan Mithila","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,250 sq ft","","2","2 BHK Apartment ","","East","3","Wagholi","Resale","","","Freehold","","6400000","₹ 5,120/ sq ft ","Kolte Patil Green Groves","","Ready to move,Unfurnished",""
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,078 sq ft","","2","2 BHK Apartment ","","East","1","Kharadi","Resale","","","Freehold","","6500000","₹ 6,029/ sq ft ","Ratan Housing Prestige","","Ready to move,Unfurnished",""
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Gymnasium,Jogging Track","Children's play area,Club House,Swimming Pool,Sports Facility,Landscaped Gardens","675 sq ft","","1","1 BHK Apartment ","","East","4","Wagholi","Resale","","","Freehold","","3500000","₹ 5,185/ sq ft ","Builder Bella Vie","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Jogging Track","Children's play area,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","620 sq ft","","1","1 BHK Apartment ","","East","7","Wagholi","Resale","","","Freehold","","2800000","₹ 4,516/ sq ft ","Builder Jade Residency","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Gymnasium,Jogging Track","Children's play area,Club House,Swimming Pool,Sports Facility,Landscaped Gardens","955 sq ft","","2","2 BHK Apartment ","","East","3","Kharadi","Resale","","","Freehold","","6500000","₹ 6,806/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Jogging Track","Children's play area,Swimming Pool,Sports Facility,Landscaped Gardens","625 sq ft","","1","1 BHK Apartment ","","East","2","Viman Nagar","Resale","","","Freehold","","3700000","₹ 5,920/ sq ft ","Builder Ganga Puram","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Gymnasium,Jogging Track","Children's play area,Club House,Swimming Pool,Sports Facility,Landscaped Gardens","856 sq ft","","1","1 BHK Apartment ","","East","3","Wagholi","Resale","","","Freehold","","3800000","₹ 4,439/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens","775 sq ft","","2","2 BHK Apartment ","","East","4","Kalyani Nagar Annexe","New","","","Freehold","","4300000","₹ 5,548/ sq ft ","Karan Group Promoters and Builders Karan Rhea","","Ready to move",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","Sports Facility,Landscaped Gardens","1,400 sq ft","","3","3 BHK Apartment ","","East","5","Viman Nagar","New","","","Freehold","","10000000","₹ 7,142/ sq ft ","AV Oakwoods Apartment","","Ready to move",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Rain Water Harvesting","Children's play area,Swimming Pool,Sports Facility,Landscaped Gardens","1,300 sq ft","","2","2 BHK Apartment ","","East","3","Koregaon Park","New","","","Freehold","","20000000","₹ 15,384/ sq ft ","Builder Chashmeshahi","","Ready to move",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room","Sports Facility,Landscaped Gardens","1,340 sq ft","","3","3 BHK Apartment ","","East","6","Viman Nagar","Resale","","","Freehold","","11000000","₹ 8,208/ sq ft ","Rohan Mithila","","Ready to move,Semi-Furnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,550 sq ft","","3","3 BHK Apartment ","","East","2","Kharadi","New","","","Freehold","","9500000","₹ 6,129/ sq ft ","","","Ready to move",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Gymnasium,Swimming Pool,Jogging Track","Children's play area,Club House,Sports Facility,Landscaped Gardens","1,850 sq ft","","3","4 BHK Apartment ","","North","4","Kharadi","Resale","","","Freehold","","14000000","₹ 7,567/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,250 sq ft","","2","2 BHK Apartment ","","East","2","Koregaon Park","Resale","","","Freehold","","9500000","₹ 7,600/ sq ft ","","","Ready to move,Furnished",""
"dict","","16 - 17 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Jogging Track,Intercom,Landscaped Gardens","Gymnasium,Swimming Pool,Sports Facility","808 sq ft","","2","2 BHK Apartment ","","East","4","Kharadi","Resale","","","Freehold","","4900000","₹ 6,064/ sq ft ","Gulmohar Privilege","","Ready to move,Semi-Furnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","2,000 sq ft","","3","3 BHK Apartment ","","East","3","Koregaon Park","Resale","","","Freehold","","22000000","₹ 11,000/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,645 sq ft","","3","3 BHK Apartment ","","East","3","Wagholi","Resale","","","Freehold","","7000000","₹ 4,255/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","2,947 sq ft","","3","3 BHK Apartment ","","East","Gr","Kharadi","Resale","","","Freehold","","19000000","₹ 6,447/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","16 - 17 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Swimming Pool,Jogging Track,Intercom,Staff Quarter","Gymnasium,Sports Facility,Landscaped Gardens","1,034 sq ft","","2","2 BHK Apartment ","","NorthEast","6","Viman Nagar","Resale","","","Freehold","","7500000","₹ 7,253/ sq ft ","Geras Foliage","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,855 sq ft","","3","3 BHK Apartment ","","East","7","Kharadi","Resale","","","Freehold","","13200000","₹ 7,115/ sq ft ","Vascon Forest County","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,600 sq ft","","3","3 BHK Apartment ","","East","Gr","Koregaon Park","Resale","","","Freehold","","17100000","₹ 10,687/ sq ft ","","","Ready to move,Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,315 sq ft","","2","2 BHK Apartment ","","East","9","Kharadi","Resale","","","Freehold","","9200000","₹ 6,996/ sq ft ","Vascon Forest County","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","2,735 sq ft","","2","4 BHK Apartment ","","East","7","Kharadi","Resale","","","Freehold","","19000000","₹ 6,946/ sq ft ","Vascon Forest County","","Ready to move,Unfurnished",""
"dict","","21 - 22 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,250 sq ft","","2","2 BHK Apartment ","","North","2","Koregaon Park","Resale","","","Freehold","","9500000","₹ 7,600/ sq ft ","","","Ready to move,Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility","1,720 sq ft","","3","3 BHK Apartment ","","East","6","Wagholi","Resale","","","Freehold","","7300000","₹ 4,244/ sq ft ","Karia Konark Meadows","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","6,000 sq ft","","5","5 BHK Apartment ","","East","4","Kharadi","Resale","","","Freehold","","25600000","₹ 4,266/ sq ft ","Marvel Zephyr","","Ready to move,Unfurnished",""
"dict","1 rooms( study room )","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,855 sq ft","","4","3 BHK Apartment ","","NorthEast","10","Kharadi","Resale","","","Freehold","","12900000","₹ 6,954/ sq ft ","Vascon Forest County","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens","1,450 sq ft","","2","2 BHK Apartment ","","NorthEast","6","Kalyani Nagar","Resale","","","Freehold","","14500000","₹ 10,000/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Children's play area,Sports Facility","1,050 sq ft","","2","2 BHK Apartment ","","NorthEast","2","Viman Nagar","Resale","","","Freehold","","6200000","₹ 5,904/ sq ft ","Eden Garden","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track,Rain Water Harvesting","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","580 sq ft","","1","1 BHK Apartment ","","NorthEast","4","Kharadi","Resale","","","Freehold","","3500000","₹ 6,034/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens","1,050 sq ft","","2","2 BHK Apartment ","","NorthEast","6","Koregaon Park","Resale","","","Freehold","","10000000","₹ 9,523/ sq ft ","","","Ready to move,Furnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,144 sq ft","","2","2 BHK Apartment ","","NorthEast","2","Wagholi","Resale","","","Freehold","","4500000","₹ 3,933/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Sports Facility","1,054 sq ft","","2","2 BHK Apartment ","","NorthWest","3","Wadgaon Sheri","Resale","","","Freehold","","7900000","₹ 7,495/ sq ft ","BramhaCorp Suncity","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","862 sq ft","","2","2 BHK Apartment ","","NorthEast","4","Wagholi","Resale","","","Freehold","","4500000","₹ 5,220/ sq ft ","Maple Aura County","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","851 sq ft","","2","2 BHK Apartment ","","NorthEast","2","Wagholi","Resale","","","Freehold","","4400000","₹ 5,170/ sq ft ","Maple Aura County","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens","1,400 sq ft","","3","3 BHK Apartment ","","North","6","Kharadi","Resale","","","Freehold","","7000000","₹ 5,000/ sq ft ","","","Ready to move,Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter","Children's play area,Sports Facility,Landscaped Gardens","865 sq ft","","2","2 BHK Apartment ","","NorthEast","4","Wagholi","Resale","","","Freehold","","4000000","₹ 4,624/ sq ft ","Builder Savannah Residency","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Jogging Track,Maintenance Staff,Rain Water Harvesting,Landscaped Gardens","Club House,Gymnasium,Swimming Pool,Sports Facility","1,122 sq ft","","2","2 BHK Apartment ","","NorthEast","3","Kharadi","Resale","","","Freehold","","5750000","₹ 5,124/ sq ft ","Aarav Castles","","Ready to move,Unfurnished",""
