"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","","10 - 11 years","Lift Available,Car Parking,24 X 7 Security,Children's play area,Vaastu Compliant","Power Backup,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,000 sq ft","1","3","2 BHK Apartment ","900 sq ft","North","Gr ","Lulla Nagar","Resale","","","Freehold","","7000000","₹ 7,000/ sq ft ","","","Ready to move,Unfurnished","2"
"dict","","10 - 11 years","Lift Available,Car Parking,24 X 7 Security,Children's play area,Vaastu Compliant","Power Backup,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","865 sq ft","1","2","2 BHK Apartment ","815 sq ft","North","5, ","Lulla Nagar","Resale","","","Freehold","","5100000","₹ 5,895/ sq ft ","","","Ready to move,Unfurnished","8"
"dict","1 rooms( study room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Gas connection","Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED","1,115 sq ft","2","2","2 BHK Apartment ","825 sq ft","East","8, ","Tathawade","New","2","Garden View, Pool View, Road View","Freehold","","6000000","₹ 5,381/ sq ft ","Golecha Ethos","50 feet","Ready to move","12"
"dict","2 rooms( study room, servant room )","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,BED","AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,906 sq ft","2","3","3 BHK Apartment ","1860 sq ft","West","4, ","Wanowrie","Resale","","","Freehold","","14000000","₹ 7,345/ sq ft ","Kolte Patil Maestros","","Ready to move,Furnished","8"
"dict","1 rooms( pooja room )","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Wardrobe,Sofa,Dining Table,BED","Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Gas connection","1,395 sq ft","1","3","3 BHK Apartment ","1345 sq ft","West","3, ","Wanowrie","Resale","","","Freehold","","11000000","₹ 7,885/ sq ft ","","","Ready to move,Furnished","6"
"dict","","10 - 11 years","Lift Available,Car Parking,24 X 7 Security,Vaastu Compliant,Intercom,Rain Water Harvesting","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,200 sq ft","1","3","3 BHK Apartment ","1150 sq ft","East","1, ","Wanowrie","Resale","","","Freehold","","8500000","₹ 7,083/ sq ft ","Raviraj Abhinandan Residency","","Ready to move,Unfurnished","5"
"dict","","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Maintenance Staff,Staff Quarter,Landscaped Gardens","Gymnasium,Swimming Pool,Sports Facility,Jogging Track","510 sq ft","1","1","1 BHK Apartment ","480 sq ft","West","3, ","Fatima Nagar","Resale","","","Freehold","","3300000","₹ 6,470/ sq ft ","","","Ready to move,Unfurnished","4"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","950 sq ft","1","2","2 BHK Apartment ","705 sq ft","West","7, ","Bavdhan","New","4","Garden View","Freehold","Dec 2019","7000000","₹ 7,368/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,845 sq ft","2","3","3 BHK Apartment ","1367 sq ft","West","8, ","Bavdhan","New","4","Garden View","Freehold","Dec 2019","13100000","₹ 7,100/ sq ft ","Builder Luxurious Apartment","","Under Construction","11"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,112 sq ft","1","2","2 BHK Apartment ","824 sq ft","West","7, ","Hinjewadi","New","4","Garden View","Freehold","Mar 2018","7000000","₹ 6,294/ sq ft ","Builder Luxurious Apartment","","Under Construction","11"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,756 sq ft","2","3","3 BHK Apartment ","1300 sq ft","West","7, ","Hinjewadi","New","4","Garden View","Freehold","Mar 2018","12000000","₹ 6,833/ sq ft ","Builder Luxurious Apartment","","Under Construction","11"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens,AC","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","2,003 sq ft","2","3","3 BHK Apartment ","1484 sq ft","West","7, ","Pimple Nilakh","New","4","Garden View","Freehold","Dec 2019","14500000","₹ 7,239/ sq ft ","Builder Luxurious Apartment","","Under Construction","11"
"dict","2 rooms( servant room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens,AC","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","3,800 sq ft","2","4","4 BHK Apartment ","2815 sq ft","West","4, ","Aundh","New","4","Garden View","Freehold","Jun 2018","39900000","₹ 10,500/ sq ft ","Builder Luxurious Apartment","","Under Construction","11"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,550 sq ft","2","3","3 BHK Apartment ","1150 sq ft","West","7, ","Wakad","New","4","Garden View","Freehold","Dec 2020","11000000","₹ 7,096/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,450 sq ft","2","3","3 BHK Apartment ","1075 sq ft","West","7, ","Wakad","New","4","Garden View","Freehold","Mar 2018","11000000","₹ 7,586/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,572 sq ft","2","3","3 BHK Apartment ","1100 sq ft","West","7, ","Balewadi","New","4","Garden View","Freehold","Mar 2018","10000000","₹ 6,361/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,286 sq ft","2","3","2 BHK Apartment ","950 sq ft","West","6, ","Baner","New","4","Garden View","Freehold","Mar 2018","9000000","₹ 6,998/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,583 sq ft","2","3","3 BHK Apartment ","1173 sq ft","West","4, ","Baner","New","3","Garden View","Freehold","Dec 2019","13400000","₹ 8,464/ sq ft ","Builder Luxurious Apartment","","Under Construction","11"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,841 sq ft","2","3","3 BHK Apartment ","1365 sq ft","West","7, ","Baner","New","4","Garden View","Freehold","Dec 2019","16300000","₹ 8,853/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens,AC","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","2,540 sq ft","2","3","3 BHK Apartment ","1820 sq ft","East","7, ","Baner","New","3","Garden View","Freehold","Dec 2019","20700000","₹ 8,149/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","2 rooms( servant room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens,AC","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","3,507 sq ft","2","4","4 BHK Apartment ","2600 sq ft","West","9, ","Baner","New","4","Garden View","Freehold","Dec 2019","38500000","₹ 10,978/ sq ft ","Builder Luxurious Apartment","","Under Construction","11"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,100 sq ft","1","2","2 BHK Apartment ","800 sq ft","West","7, ","Balewadi","New","4","Garden View","Freehold","Mar 2018","8300000","₹ 7,545/ sq ft ","Builder Luxurious Apartment","","Under Construction","12"
"dict","","10 - 11 years","Car Parking,24 X 7 Security,Children's play area,Vaastu Compliant","Lift Available,Power Backup,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","502 sq ft","2","1","1 BHK Apartment ","452 sq ft","West","Gr ","Wanowrie","Resale","","","Freehold","","3300000","₹ 6,573/ sq ft ","","","Ready to move,Unfurnished","4"
