"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","1 rooms( study room )","9 years","Car Parking,Power Backup,24 X 7 Security,Wardrobe,BED","Lift Available,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,500 sq ft","1","2","2 BHK Apartment ","1100 sq ft","East","2, ","Nigdi","Resale","2","","","","6500000","₹ 4,333/ sq ft ","BG Group Vastu","10 feet","Ready to move,Semi-Furnished","3"
"dict","1 rooms( study room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,Hospital","Sports Facility","950 sq ft","2","2","2 BHK Apartment ","715 sq ft","West","2, ","Kondhwa","New","2","Corner, Garden View, Pool View, Road View","Freehold","Dec 2020","7100000","₹ 7,473/ sq ft ","","150 feet","Under Construction","15"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Landscaped Gardens,ATM","","1,238 sq ft","","2","2 BHK Apartment ","917 sq ft","East","7, ","Hinjewadi","New","3","Corner, Garden View","Freehold","Sep 2021","7500000","₹ 6,058/ sq ft ","Godrej 24","","Under Construction","17"
"dict","1 rooms( servant room )","19 - 20 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,School,Hospital,ATM,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,BED","Lift Available,Club House,Gymnasium,Swimming Pool,Sports Facility,Gas connection","3,150 sq ft","2","5","4 BHK Villa ","2205 sq ft","East","","Koregaon Park","Resale","1","","","","36500000","₹ 11,587/ sq ft ","","","Ready to move,Furnished","2"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Gas connection,BED","Sports Facility,AC,TV,Refrigerator,Sofa,Wifi,Dining Table","1,600 sq ft","","3","3 BHK Apartment ","","SouthWest","8, ","Kharadi","Resale","3","Road View","Freehold","","9200000","₹ 5,750/ sq ft ","Geras Emerald City","60 feet","Ready to move,Semi-Furnished","8"
"dict","","","Car Parking,Power Backup,24 X 7 Security,Children's play area,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","Lift Available,Club House,Gymnasium,Swimming Pool,Sports Facility,AC","970 sq ft","2","2","2 BHK Apartment ","","East","1, ","Kharadi","Resale","","","Freehold","","7800000","₹ 8,041/ sq ft ","","","Ready to move,Furnished","4"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Jogging Track,Maintenance Staff,Multipurpose Room,Landscaped Gardens,Wardrobe,Sofa","Gymnasium,Swimming Pool,Sports Facility,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,192 sq ft","2","2","2 BHK Apartment ","","West","5, ","Ashok Nagar","Resale","","","Freehold","","8200000","₹ 6,879/ sq ft ","Kolte Patil Downtown Cheryl","","Ready to move,Unfurnished","11"
"dict","2 rooms( study room, pooja room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Sofa","Sports Facility,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,315 sq ft","2","2","2 BHK Apartment ","","West","5, ","Kharadi","New","","","Freehold","","8690000","₹ 6,608/ sq ft ","Vascon Forest County","","Ready to move","14"
"dict","3 rooms( study room, servant room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Jogging Track,Landscaped Gardens,Wardrobe,Refrigerator,Sofa,Dining Table,Gas connection,BED","Swimming Pool,Sports Facility,AC,TV,Wifi","1,555 sq ft","2","3","3 BHK Apartment ","","East","4, ","Kharadi","Resale","","","Freehold","","8710000","₹ 5,601/ sq ft ","","","Ready to move,Furnished","7"
"dict","3 rooms( study room, servant room, pooja room )","","Car Parking,Power Backup,Children's play area,Jogging Track,Landscaped Gardens,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Lift Available,24 X 7 Security,Club House,Gymnasium,Swimming Pool,Sports Facility,AC,TV,Wifi","3,500 sq ft","2","4","4 BHK Villa ","","NorthEast","","Koregaon Park","Resale","","","Freehold","","40000000","₹ 11,428/ sq ft ","","","Ready to move,Furnished",""
"dict","","","Car Parking,Power Backup,Children's play area,Club House,Jogging Track,Landscaped Gardens,Wardrobe,Sofa","Lift Available,24 X 7 Security,Gymnasium,Swimming Pool,Sports Facility,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","2,600 sq ft","2","4","4 BHK Independent House ","","South","","Koregaon Park","Resale","","","Freehold","","57500000","₹ 22,115/ sq ft ","","","Ready to move,Unfurnished",""
"dict","1 rooms( servant room )","","Car Parking,Power Backup,Children's play area,Vaastu Compliant,Club House,Jogging Track,Landscaped Gardens,Wardrobe,Sofa,Washing Machine,Dining Table,Gas connection,BED","Lift Available,24 X 7 Security,Gymnasium,Swimming Pool,Sports Facility,AC,TV,Refrigerator,Wifi","3,600 sq ft","2","4","4 BHK Villa ","","East","1, ","Koregaon Park","Resale","","","Freehold","","60000000","₹ 16,666/ sq ft ","","","Ready to move,Furnished","1"
"dict","","","Car Parking,Power Backup,Children's play area,Club House,Gymnasium,Jogging Track,Wardrobe,Sofa,Washing Machine,Dining Table,Gas connection,BED","Lift Available,24 X 7 Security,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi","910 sq ft","1","2","2 BHK Apartment ","","NorthEast","1, ","Kharadi","Resale","","","Freehold","","5000000","₹ 5,494/ sq ft ","","","Ready to move,Furnished","6"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Microwave,Dining Table,Gas connection,BED","Swimming Pool,Sports Facility,Landscaped Gardens,AC,Wifi","960 sq ft","2","2","2 BHK Apartment ","","East","8, ","Kharadi","Resale","","","Freehold","","5100000","₹ 5,312/ sq ft ","","","Ready to move,Furnished","10"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Jogging Track,Cafeteria,Landscaped Gardens,Wardrobe,Sofa","Gymnasium,Swimming Pool,Sports Facility,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,150 sq ft","2","2","2 BHK Apartment ","","East","4, ","Kharadi","Resale","","","Freehold","","5600000","₹ 4,869/ sq ft ","","","Ready to move,Unfurnished","8"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Jogging Track,Wardrobe,Sofa","Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,091 sq ft","1","2","2 BHK Apartment ","","East","7, ","Kharadi","Resale","","","Freehold","","6600000","₹ 6,049/ sq ft ","","","Ready to move,Unfurnished","9"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM,Wardrobe,Sofa","Children's play area,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,100 sq ft","2","2","2 BHK Apartment ","","","7, ","Kharadi","Resale","","","Freehold","","7100000","₹ 6,454/ sq ft ","Geras Park View","","Ready to move,Unfurnished","12"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Sports Facility,AC,TV,Wifi","1,090 sq ft","2","2","2 BHK Apartment ","","North","2, ","Kharadi","New","","","Freehold","","7100000","₹ 6,513/ sq ft ","Kolte Patil Beryl","","Ready to move","13"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Jogging Track,Wardrobe,Sofa,Dining Table,Gas connection,BED","Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi","1,870 sq ft","2","3","3 BHK Apartment ","","East","7, ","Kharadi","Resale","","","Freehold","","10200000","₹ 5,454/ sq ft ","","","Ready to move,Furnished","7"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Sofa","Sports Facility,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,315 sq ft","1","2","2 BHK Apartment ","","SouthWest","4, ","Kharadi","New","","","Freehold","","10200000","₹ 7,756/ sq ft ","Vascon Forest County","","Ready to move","12"
"dict","1 rooms( servant room )","11 - 12 years","Car Parking,Wardrobe,Sofa,Dining Table,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Gas connection","3,200 sq ft","","6","5 BHK Villa ","","East","","Koregaon Park","Resale","","","","","46000000","₹ 14,375/ sq ft ","","","Ready to move,Furnished",""
"dict","","11 - 12 years","Lift Available,24 X 7 Security","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","520 sq ft","","1","1 BHK Apartment ","","South","2","Koregaon Park","Resale","","","Freehold","","5200000","₹ 10,000/ sq ft ","Builder Sapphire Aprtment","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","24 X 7 Security,Jogging Track","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,100 sq ft","","2","2 BHK Apartment ","","North","2","Koregaon Park","Resale","","","Freehold","","12000000","₹ 10,909/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","24 X 7 Security,Jogging Track","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,100 sq ft","","2","2 BHK Apartment ","","North","2","Koregaon Park","Resale","","","Freehold","","12000000","₹ 10,909/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","24 X 7 Security,Jogging Track","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,800 sq ft","","3","3 BHK Apartment ","","North","3","Kharadi","Resale","","","Freehold","","17000000","₹ 9,444/ sq ft ","Builder Dungarsi Park","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Power Backup,24 X 7 Security","Lift Available,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,650 sq ft","","3","3 BHK Apartment ","","South","2","Koregaon Park","Resale","","","Freehold","","17500000","₹ 10,606/ sq ft ","Builder Koregaon Park South","","Ready to move,Furnished",""
"dict","","11 - 12 years","24 X 7 Security,Jogging Track","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,650 sq ft","","3","3 BHK Apartment ","","South","2","Koregaon Park","Resale","","","Freehold","","17500000","₹ 10,606/ sq ft ","","","Ready to move,Furnished",""
"dict","","11 - 12 years","24 X 7 Security,Jogging Track","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,100 sq ft","","2","2 BHK Apartment ","","North","2","Koregaon Park","Resale","","","Freehold","","12000000","₹ 10,909/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","21 - 22 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,050 sq ft","","4","4 BHK Villa ","","East","Gr","Viman Nagar","Resale","","","","","17000000","₹ 8,292/ sq ft ","","","Ready to move,Furnished",""
"dict","1 rooms( servant room )","9 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","3,707 sq ft","2","4","4 BHK Villa ","","","","Kharadi","Resale","","Garden View","Freehold","","37500000","₹ 10,115/ sq ft ","","","Ready to move,Unfurnished",""
"dict","2 rooms( study room, pooja room )","","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,600 sq ft","2","2","2 BHK Villa ","","East","","Kalyani Nagar","Resale","","Road View, Garden View","Freehold","","25000000","₹ 15,625/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","","Lift Available,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,288 sq ft","","3","3 BHK Apartment ","","","9, ","Shastri Nagar","Resale","","","Freehold","","14000000","₹ 10,869/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,650 sq ft","","","3 BHK Apartment ","","","","Viman Nagar","Resale","","","Freehold","","12500000","₹ 7,575/ sq ft ","Nitron Landmark","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Jogging Track","Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,750 sq ft","","4","4 BHK Apartment ","","North","3","Koregaon Park","Resale","","","Freehold","","30000000","₹ 17,142/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens","1,850 sq ft","","4","4 BHK Apartment ","","East","4","Viman Nagar","Resale","","","Freehold","","22000000","₹ 11,891/ sq ft ","Karia Konark Campus","","Ready to move,Unfurnished",""
"dict","","8 years","Lift Available,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,000 sq ft","","3","3 BHK Apartment ","","","4, ","Boat Club Road","Resale","","","","","22500000","₹ 11,250/ sq ft ","","","Ready to move,Unfurnished","4"
"dict","","","Lift Available,Car Parking,Power Backup,Vaastu Compliant,Club House,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","24 X 7 Security,Children's play area,Gymnasium,Sports Facility,Landscaped Gardens","857 sq ft","","","2 BHK Apartment ","","","Gr","Kharadi","New","","","","","4200000","₹ 4,900/ sq ft ","M S Srushti Constructions Morya Condos","","Under Construction",""
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility","900 sq ft","","","2 BHK Apartment ","","","Gr","Viman Nagar","New","","","","","5000000","₹ 5,555/ sq ft ","Mainland Camelot Royale","","Under Construction",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Sports Facility","1,255 sq ft","","2","2 BHK Apartment ","","East","4","Kharadi","Resale","","","","","8500000","₹ 6,772/ sq ft ","Marvel Citrine","","Ready to move,Unfurnished",""
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Intercom,Rain Water Harvesting,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","590 sq ft","","","1 BHK Apartment ","","","","Undri","New","","","","","2700000","₹ 4,576/ sq ft ","Builder calsito","","Ready to move",""
"dict","","","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","560 sq ft","1","1","1 BHK Apartment ","431 sq ft","East","2, ","Keshav Nagar","New","1","","Co-Operative Society","Apr 2018","1830000","₹ 3,267/ sq ft ","","40 feet","Under Construction","4"
"dict","2 rooms( servant room, pooja room )","6 - 7 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,400 sq ft","","5","4 BHK Independent House ","","East","","Bund Garden","Resale","","","","","32000000","₹ 13,333/ sq ft ","","","Ready to move,Unfurnished",""
"dict","1 rooms( pooja room )","11 - 12 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,100 sq ft","","2","2 BHK Independent House ","","NorthEast","","Boat Club Road","Resale","","","","","16000000","₹ 14,545/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","5 - 6 years","Car Parking,Wardrobe,Sofa,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection","2,322 sq ft","","3","4 BHK Independent House ","","East","","Wagholi","Resale","","","","","11500000","₹ 4,952/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","3 rooms( study room, servant room, pooja room )","6 - 7 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","6,500 sq ft","","4","4 BHK Villa ","","East","","Dhole Patil Road","Resale","","","","","100000000","₹ 15,384/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,500 sq ft","","2","2 BHK Villa ","","East","","Wagholi","Resale","","","","","7500000","₹ 5,000/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","21 - 22 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,300 sq ft","","2","2 BHK Villa ","","East","","Wagholi","Resale","","","","","11000000","₹ 8,461/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","16 - 17 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,100 sq ft","","1","2 BHK Villa ","","East","","Kharadi","Resale","","","","","13000000","₹ 11,818/ sq ft ","","","Ready to move,Unfurnished",""
"dict","1 rooms( servant room )","6 - 7 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","5,921 sq ft","","5","5 BHK Villa ","","East","","Kharadi","Resale","","","","","39500000","₹ 6,671/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,000 sq ft","1","2","4 BHK Independent House ","","East","","Kalyani Nagar","Resale","","","","","9500000","₹ 4,750/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","3,700 sq ft","1","5","4 BHK Villa ","","West","","Kalyani Nagar","Resale","","","","","51000000","₹ 13,783/ sq ft ","Ahura Pushpak","","Ready to move,Unfurnished","1"
"dict","2 rooms( study room, servant room )","11 - 12 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","5,000 sq ft","1","5","4 BHK Villa ","","West","","Kalyani Nagar","Resale","","","","","75000000","₹ 15,000/ sq ft ","","","Ready to move,Unfurnished",""
"dict","1 rooms( servant room )","1 - 2 years","Sofa,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Wifi,Dining Table,Gas connection","5,450 sq ft","1","5","3 BHK Independent House ","","West","","Kalyani Nagar","Resale","","","","","52500000","₹ 9,633/ sq ft ","","","Ready to move,Semi-Furnished","1"
"dict","1 rooms( servant room )","11 - 12 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","4,200 sq ft","2","4","4 BHK Villa ","","West","","Kalyani Nagar","Resale","","","","","60000000","₹ 14,285/ sq ft ","","","Ready to move,Unfurnished",""
