"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","2 rooms( study room, pooja room )","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Dining Table,BED","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Wifi,Gas connection","3,000 sq ft","","3","3 BHK Apartment ","","East","3, ","Viman Nagar","Resale","","","","","38000000","₹ 12,666/ sq ft ","","","Ready to move,Furnished","12"
"dict","","6 - 7 years","Lift Available,Car Parking,Club House,Swimming Pool,Landscaped Gardens,Sofa,BED","Power Backup,24 X 7 Security,Children's play area,Gymnasium,Sports Facility,Jogging Track,AC,Wardrobe,TV,Refrigerator,Wifi,Dining Table,Gas connection","4,500 sq ft","1","3","4 BHK Apartment ","","North","","Wagholi","Resale","","","","","17500000","₹ 3,888/ sq ft ","","","Ready to move,Semi-Furnished","3"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Wardrobe,Refrigerator,Sofa,BED","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi,Dining Table,Gas connection","1,240 sq ft","2","2","2 BHK Apartment ","","West","2, ","Kharadi","Resale","","","","","8500000","₹ 6,854/ sq ft ","","","Ready to move,Furnished","7"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Gymnasium,Jogging Track","Children's play area,Club House,Swimming Pool,Sports Facility,Landscaped Gardens","790 sq ft","","2","2 BHK Apartment ","","East","2","Wagholi","Resale","","","Freehold","","3900000","₹ 4,936/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","1,650 sq ft","","3","3 BHK Apartment ","","East","11","Kharadi","Resale","","","Freehold","","11000000","₹ 6,666/ sq ft ","Marvel Zephyr","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,000 sq ft","","2","2 BHK Apartment ","","NorthEast","4","Viman Nagar","Resale","","","Freehold","","7500000","₹ 7,500/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","","2,285 sq ft","","3","3 BHK Apartment ","","North","4","Kharadi","Resale","","","Freehold","","17500000","₹ 7,658/ sq ft ","Geras Greens Ville Sky Villas","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens","1,050 sq ft","","2","2 BHK Apartment ","","North","5","Kharadi","Resale","","","Freehold","","5511000","₹ 5,248/ sq ft ","Builder Vishal Srushti Residency","","Ready to move,Semi-Furnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens","1,902 sq ft","","3","3 BHK Apartment ","","NorthEast","4","Viman Nagar","Resale","","","Freehold","","10500000","₹ 5,520/ sq ft ","Sree Riddhi Enclave","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","2,288 sq ft","","3","3 BHK Apartment ","","NorthEast","Gr","Viman Nagar","Resale","","","Freehold","","11000000","₹ 4,807/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,780 sq ft","","3","3 BHK Apartment ","","NorthEast","3","Koregaon Park","Resale","","","Freehold","","16000000","₹ 8,988/ sq ft ","","","Ready to move,Furnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","610 sq ft","","1","1 BHK Apartment ","","NorthEast","4","Viman Nagar","Resale","","","Freehold","","4000000","₹ 6,557/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","850 sq ft","","2","2 BHK Apartment ","","NorthEast","4","Kalyani Nagar","Resale","","","Freehold","","7300000","₹ 8,588/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM","Landscaped Gardens","1,335 sq ft","","2","2 BHK Apartment ","","NorthEast","3","Kharadi","Resale","","","Freehold","","8500000","₹ 6,367/ sq ft ","Marvel Cerise","","Ready to move,Unfurnished",""
"dict","1 rooms( pooja room )","6 - 7 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,600 sq ft","1","3","3 BHK Villa ","","East","","Kharadi","Resale","","","","","25000000","₹ 9,615/ sq ft ","","","Ready to move,Unfurnished",""
"dict","1 rooms( servant room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,875 sq ft","","4","3 BHK Apartment ","","East","1, ","Boat Club Road","Resale","","","","","25000000","₹ 13,333/ sq ft ","","","Ready to move,Unfurnished","6"
"dict","","11 - 12 years","Car Parking,Power Backup","Lift Available,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","3,500 sq ft","","5","5 BHK Villa ","","East","Gr","Viman Nagar","Resale","","","Freehold","","45000000","₹ 12,857/ sq ft ","","","Ready to move,Furnished",""
"dict","1 rooms( servant room )","6 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,950 sq ft","2","5","4 BHK Villa ","","","","Kharadi","Resale","","","Freehold","","15000000","₹ 5,084/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,620 sq ft","","3","3 BHK Apartment ","","East","2, ","Koregaon Park","Resale","","","","","14500000","₹ 8,950/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,250 sq ft","","2","2 BHK Apartment ","","NorthWest","2, ","Koregaon Park","Resale","","","","","10500000","₹ 8,400/ sq ft ","","","Ready to move,Unfurnished","4"
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","622 sq ft","","1","1 BHK Apartment ","","NorthEast","2","Kharadi","New","","","Leasehol","","3650000","₹ 5,868/ sq ft ","Sai Omkar Heights","","Ready to move",""
"dict","","21 - 22 years","Lift Available,Car Parking,24 X 7 Security","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,450 sq ft","","3","3 BHK Apartment ","","North","2","Bund Garden","Resale","","","Co-Operative Society","","18000000","₹ 12,413/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Car Parking,24 X 7 Security","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","3,050 sq ft","","5","5 BHK Villa ","","North","Gr","Koregaon Park","Resale","","","Freehold","","60000000","₹ 19,672/ sq ft ","","","Ready to move,Furnished",""
"dict","","16 - 17 years","Car Parking,Vaastu Compliant","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,000 sq ft","","2","2 BHK Villa ","","North","Gr","Wagholi","Resale","","","Freehold","","3800000","₹ 3,800/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","3 - 4 years","Lift Available,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,800 sq ft","","3","3 BHK Apartment ","","East","10","Koregaon Park","Resale","","","","","25000000","₹ 13,888/ sq ft ","","","Ready to move,Furnished",""
"dict","","","Lift Available,Car Parking,Power Backup,Vaastu Compliant","24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,865 sq ft","","4","4 BHK Apartment ","","East","5","Viman Nagar","Resale","","","Freehold","","15000000","₹ 8,042/ sq ft ","","","Under Construction,Semi-Furnished",""
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","1,246 sq ft","","3","3 BHK Apartment ","","","","Kharadi","New","","","","","6373000","₹ 5,114/ sq ft ","KUL Nation","","Ready to move",""
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","Sports Facility,Landscaped Gardens","1,340 sq ft","","2","3 BHK Apartment ","","","Gr","Wagholi","New","","","","","6000000","₹ 4,477/ sq ft ","Gulmohar Primrose","","Under Construction",""
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","917 sq ft","","2","2 BHK Apartment ","","","Gr","Wagholi","New","","","","","4000000","₹ 4,362/ sq ft ","Manav Silver Springs","","Under Construction",""
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Staff Quarter","Landscaped Gardens","4,100 sq ft","","4","4 BHK Apartment ","","East","8","Sangamvadi","Resale","","","Freehold","","74000000","₹ 18,048/ sq ft ","Marvel Imperial","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Club House,Swimming Pool,Jogging Track,Staff Quarter","Children's play area,Gymnasium,Sports Facility,Landscaped Gardens","1,680 sq ft","","2","2 BHK Apartment ","","North","4","Koregaon Park","Resale","","","Freehold","","12500000","₹ 7,440/ sq ft ","Builder Maurya Society","","Ready to move,Unfurnished",""
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Sports Facility","1,280 sq ft","","2","2 BHK Apartment ","","North","1","Yerawada","Resale","","","Freehold","","11000000","₹ 8,593/ sq ft ","Ramesh Hermes Heritage Phase 2","","Ready to move,Unfurnished",""
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter","Children's play area,Sports Facility,Landscaped Gardens","2,100 sq ft","","4","4 BHK Apartment ","","North","6","Koregaon Park","Resale","","","Freehold","","24000000","₹ 11,428/ sq ft ","Panchshil Forest Castles","","Ready to move,Unfurnished",""
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,800 sq ft","","3","3 BHK Apartment ","","North","3","Wagholi","Resale","","","Freehold","","7800000","₹ 4,333/ sq ft ","Kolte Patil Green Groves","","Ready to move,Unfurnished",""
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Club House,Gymnasium,Swimming Pool,Jogging Track","Children's play area,Sports Facility,Landscaped Gardens","2,535 sq ft","","4","4 BHK Apartment ","","East","Gr","Wagholi","Resale","","","Freehold","","11500000","₹ 4,536/ sq ft ","Builder Green Groves Calandula","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Children's play area","Power Backup,24 X 7 Security,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,200 sq ft","1","3","3 BHK Apartment ","","East","","Wagholi","Resale","","","","","10000000","₹ 4,545/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,000 sq ft","2","3","3 BHK Villa ","","North","","Wagholi","Resale","","","","","9500000","₹ 4,750/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Car Parking,Power Backup,24 X 7 Security","Lift Available,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,000 sq ft","","2","2 BHK Independent Floor ","","East","2, ","Shastri Nagar","Resale","","","","","9000000","₹ 9,000/ sq ft ","","","Ready to move,Unfurnished","4"
"dict","","1 - 2 years","Car Parking,Power Backup,24 X 7 Security","Lift Available,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,465 sq ft","","3","3 BHK Villa ","","East","","Shastri Nagar","Resale","","","","","15900000","₹ 6,450/ sq ft ","","","Ready to move,Unfurnished",""
"dict","1 rooms( servant room )","6 - 7 years","Car Parking,24 X 7 Security,Swimming Pool,Wardrobe,Sofa,BED","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection","1,800 sq ft","1","3","3 BHK Apartment ","","East","","Koregaon Park","Resale","","","","","19000000","₹ 10,555/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","Sports Facility,Landscaped Gardens","1,001 sq ft","1","2","2 BHK Apartment ","","","","Wagholi","Resale","","","","","5000000","₹ 4,995/ sq ft ","Bhandari Savannah","","Ready to move,Unfurnished",""
"dict","","5 - 6 years","Lift Available,Car Parking,Children's play area","Power Backup,24 X 7 Security,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","740 sq ft","1","1","2 BHK Apartment ","","","","Wagholi","Resale","","","","","3500000","₹ 4,729/ sq ft ","Goel Ganga Vatika","","Ready to move,Unfurnished",""
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Golf Course,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Sofa,BED","AC,Wardrobe,TV,Refrigerator,Wifi,Dining Table,Gas connection","1,660 sq ft","1","3","3 BHK Apartment ","","","","Wagholi","Resale","","","","","10400000","₹ 6,265/ sq ft ","Marvel Fria","","Ready to move,Semi-Furnished",""
"dict","2 rooms( study room, pooja room )","6 - 7 years","Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens,Refrigerator,Sofa,Dining Table","Lift Available,Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,AC,Wardrobe,TV,Wifi,Gas connection,BED","3,800 sq ft","","3","3 BHK Villa ","","East","","Wagholi","Resale","","","","","21000000","₹ 5,526/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","","6 - 7 years","Car Parking,24 X 7 Security,Landscaped Gardens,Wardrobe,Sofa,Dining Table,BED","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,AC,TV,Refrigerator,Wifi,Gas connection","1,500 sq ft","1","3","3 BHK Apartment ","","East","","Vadgaon Sheri","Resale","","","","","9500000","₹ 6,333/ sq ft ","","","Ready to move,Furnished",""
"dict","","6 - 7 years","Swimming Pool,Landscaped Gardens,Wardrobe,Sofa","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","750 sq ft","1","2","2 BHK Apartment ","","East","2, ","Wagholi","Resale","","","","","6200000","₹ 8,266/ sq ft ","","","Ready to move,Unfurnished","5"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM","Landscaped Gardens","2,500 sq ft","","3","3 BHK Apartment ","","","","Kharadi","Resale","","","Freehold","","16200000","₹ 6,480/ sq ft ","Marvel Cerise","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Car Parking,Power Backup,Vaastu Compliant","Lift Available,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,150 sq ft","","2","2 BHK Apartment ","","East","1","Kharadi","Resale","","","Freehold","","6700000","₹ 5,826/ sq ft ","Adarsh Kushi Apartment","","Ready to move,Semi-Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter","Children's play area,Sports Facility,Landscaped Gardens","3,500 sq ft","","4","4 BHK Apartment ","","","4","Kalyani Nagar","New","","","Freehold","","43750000","₹ 12,500/ sq ft ","Vascon 10 Luxe","","Ready to move",""
"dict","","16 - 17 years","Car Parking,24 X 7 Security,Vaastu Compliant,Rain Water Harvesting","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,400 sq ft","","3","3 BHK Apartment ","","","Gr","Koregaon Park","Resale","","","Freehold","","13000000","₹ 9,285/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","","11 - 12 years","Power Backup,Vaastu Compliant,Jogging Track","Lift Available,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","1,538 sq ft","","2","2 BHK Villa ","","NorthEast","Gr","Kharadi","Resale","","","Freehold","","6000000","₹ 3,901/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","","6 - 7 years","Lift Available,24 X 7 Security,Vaastu Compliant,Jogging Track","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","671 sq ft","","1","1 BHK Apartment ","","North","2","Wagholi","Resale","","","Freehold","","2850000","₹ 4,247/ sq ft ","Builder Ubale Nagar","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,24 X 7 Security,Vaastu Compliant,Jogging Track","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","671 sq ft","","1","1 BHK Apartment ","","North","2","Wagholi","Resale","","","Freehold","","2850000","₹ 4,247/ sq ft ","Builder Ubale Nagar","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Car Parking,24 X 7 Security,Jogging Track","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","4,000 sq ft","","5","5 BHK Apartment ","","North","2","Koregaon Park","Resale","","","Freehold","","42000000","₹ 10,500/ sq ft ","","","Ready to move,Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,350 sq ft","","2","2 BHK Apartment ","","NorthEast","4","Kharadi","Resale","","","Freehold","","8700000","₹ 6,444/ sq ft ","Vascon Forest County","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens","720 sq ft","","1","1 BHK Apartment ","","NorthEast","2","Viman Nagar","Resale","","","Freehold","","5300000","₹ 7,361/ sq ft ","Gulmohar Neco Garden","","Ready to move,Unfurnished",""
