"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Wifi,Gas connection","Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,BED","970 sq ft","2","","3 BHK Apartment ","650 sq ft","East","5, ","Lohegaon","Resale","2","Road View, Garden View","Co-Operative Society","","5600000","₹ 5,773/ sq ft ","Krishna Aeropolis","","Ready to move,Unfurnished","11"
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Intercom,Landscaped Gardens","Swimming Pool,Sports Facility","680 sq ft","1","2","1 BHK Apartment ","","East","1, ","Kharadi","Resale","2","","Co-Operative Society","","4500000","₹ 6,617/ sq ft ","Malkani Buena Vida","","Ready to move,Unfurnished","7"
"dict","","3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","930 sq ft","1","2","2 BHK Apartment ","870 sq ft","East","7, ","Kondhwa","Resale","2","Corner","Freehold","","4200000","₹ 4,516/ sq ft ","Gaurav ARC","","Ready to move,Unfurnished","11"
"dict","","2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","2,500 sq ft","2","3","3 BHK Villa ","","NorthEast","1, ","Hinjewadi","Resale","2","Corner, Garden View, Pool View, Road View","Freehold","","18000000","₹ 7,200/ sq ft ","Kolte Patil Life Republic","","Ready to move,Unfurnished","1"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Maintenance Staff,Intercom,Rain Water Harvesting","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,078 sq ft","","2","2 BHK Apartment ","","NorthEast","10, ","Sus","New","2","Road View, Garden View","Freehold","","5800000","₹ 5,380/ sq ft ","The New Alliance Group Aero Homes","100 feet","Ready to move","11"
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","968 sq ft","1","2","2 BHK Apartment ","","North","2, ","Viman Nagar","Resale","4","","","","7500000","₹ 7,747/ sq ft ","Rohan Mithila","30 feet","Ready to move,Unfurnished","6"
"dict","","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens","980 sq ft","1","2","2 BHK Apartment ","","East","2, ","Bund Garden","Resale","","","Freehold","","7500000","₹ 7,653/ sq ft ","","","Ready to move,Unfurnished","5"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens","2,000 sq ft","2","3","3 BHK Apartment ","","East","4, ","Koregaon Park","Resale","","","Freehold","","20000000","₹ 10,000/ sq ft ","","","Ready to move,Unfurnished","10"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Wifi","Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,Gas connection,BED","1,426 sq ft","","3","3 BHK Apartment ","","East","5, ","Sus","New","2","Garden View, Pool View, Road View","Freehold","","8500000","₹ 5,960/ sq ft ","Rachana Bella Casa","100 feet","Ready to move","12"
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Sofa,Dining Table,Gas connection","Sports Facility,AC,Wardrobe,TV,Refrigerator,Wifi,BED","1,041 sq ft","1","2","2 BHK Independent House ","","East","4, ","Yerawada","Resale","","Road View, Garden View","Freehold","","8400000","₹ 8,069/ sq ft ","Ramesh Hermes Heritage Phase 1","","Ready to move,Unfurnished","7"
"dict","","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM,BED","Children's play area,Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,056 sq ft","1","2","2 BHK Apartment ","","North","6, ","Kalyani Nagar","Resale","","Road View","Freehold","","8500000","₹ 8,049/ sq ft ","Kumar Kumar Kruti","","Ready to move,Furnished","11"
"dict","","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM,BED","Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,500 sq ft","1","3","3 BHK Apartment ","","East","4, ","Viman Nagar","Resale","","Garden View","Freehold","","11000000","₹ 7,333/ sq ft ","Krupa Eden Park","","Ready to move,Unfurnished","7"
"dict","1 rooms( pooja room )","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM,BED","Children's play area,Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","794 sq ft","1","2","2 BHK Apartment ","","East","3, ","Viman Nagar","Resale","","Garden View, Pool View, Road View","Co-Operative Society","","6000000","₹ 7,556/ sq ft ","Lunkad Lunkad Daffodils","","Ready to move,Unfurnished","3"
"dict","1 rooms( pooja room )","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Gymnasium,Jogging Track,Staff Quarter,Wardrobe,Sofa,Dining Table,Gas connection,BED","Children's play area,Club House,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi","630 sq ft","1","1","1 BHK Apartment ","","North","1, ","Viman Nagar","Resale","1","Road View, Garden View","Freehold","","6000000","₹ 9,523/ sq ft ","Bhakti Elegance","","Ready to move,Semi-Furnished","10"
"dict","1 rooms( pooja room )","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,TV,Sofa,Dining Table,Gas connection,BED","Sports Facility,AC,Refrigerator,Wifi","2,265 sq ft","4","4","3 BHK Apartment ","","East","10, ","Viman Nagar","Resale","","Road View, Garden View","Freehold","","26000000","₹ 11,479/ sq ft ","Lunkad Sky Vie","","Ready to move,Unfurnished","10"
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Sofa,Dining Table,Gas connection","Sports Facility,AC,Wardrobe,TV,Refrigerator,Wifi,BED","6,300 sq ft","1","4","4 BHK Apartment ","","East","20, ","Hadapsar","New","","Road View, Garden View","Freehold","","64000000","₹ 10,158/ sq ft ","Panchshil One North","","Ready to move","20"
"dict","1 rooms( servant room )","5 - 6 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Gymnasium,Rain Water Harvesting,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Sofa,Dining Table,Gas connection","Lift Available,Club House,Swimming Pool,Sports Facility,Jogging Track,AC,Wardrobe,TV,Refrigerator,Wifi,BED","1,800 sq ft","2","2","2 BHK Villa ","","East","","Kalyani Nagar","Resale","","Road View, Garden View","Freehold","","20000000","₹ 11,111/ sq ft ","","","Ready to move,Unfurnished",""
"dict","2 rooms( study room, servant room )","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Wardrobe,Sofa,Dining Table,Gas connection,BED","Children's play area,Sports Facility,AC,TV,Refrigerator,Wifi","1,100 sq ft","1","2","2 BHK Apartment ","","South","1, ","Kharadi","Resale","1","Road View, Garden View","Freehold","","8400000","₹ 7,636/ sq ft ","SG Vishal Leela Residency","","Ready to move,Semi-Furnished","10"
"dict","2 rooms( study room, servant room )","2 - 3 years","Car Parking,Children's play area,Club House,Gymnasium,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","Lift Available,Power Backup,24 X 7 Security,Swimming Pool,Sports Facility,Jogging Track","1,135 sq ft","1","2","2 BHK Apartment ","","North","6, ","Wagholi","Resale","1","Pool View, Garden View","Freehold","","4200000","₹ 3,700/ sq ft ","Spandan Sparsh Apartment","","Ready to move,Unfurnished","16"
"dict","1 rooms( study room )","5 - 6 years","Car Parking,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room,BED","Lift Available,24 X 7 Security,Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,250 sq ft","2","3","3 BHK Apartment ","","East","6, ","Viman Nagar","Resale","","Pool View, Garden View","Co-Operative Society","","9500000","₹ 7,600/ sq ft ","Rohan Mithila","","Ready to move,Unfurnished","6"
"dict","","15 - 16 years","Car Parking,24 X 7 Security,Children's play area,Gymnasium,Jogging Track,Intercom,Landscaped Gardens,BED","Lift Available,Power Backup,Club House,Swimming Pool,Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","2,200 sq ft","3","4","3 BHK Villa ","","West","","Viman Nagar","Resale","","Road View","Freehold","","15000000","₹ 6,818/ sq ft ","Lunkad Greenland","","Ready to move,Furnished",""
