"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","1 rooms( study room )","9 years","Car Parking,Power Backup,24 X 7 Security,Wardrobe,BED","Lift Available,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,500 sq ft","1","2","2 BHK Apartment ","1100 sq ft","East","2, ","Nigdi","Resale","2","","","","6500000","₹ 4,333/ sq ft ","BG Group Vastu","10 feet","Ready to move,Semi-Furnished","3"
"dict","1 rooms( study room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,Hospital","Sports Facility","950 sq ft","2","2","2 BHK Apartment ","715 sq ft","West","2, ","Kondhwa","New","2","Corner, Garden View, Pool View, Road View","Freehold","Dec 2020","7100000","₹ 7,473/ sq ft ","","150 feet","Under Construction","15"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Landscaped Gardens,ATM","","1,238 sq ft","","2","2 BHK Apartment ","917 sq ft","East","7, ","Hinjewadi","New","3","Corner, Garden View","Freehold","Sep 2021","7500000","₹ 6,058/ sq ft ","Godrej 24","","Under Construction","17"
"dict","1 rooms( servant room )","19 - 20 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,School,Hospital,ATM,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,BED","Lift Available,Club House,Gymnasium,Swimming Pool,Sports Facility,Gas connection","3,150 sq ft","2","5","4 BHK Villa ","2205 sq ft","East","","Koregaon Park","Resale","1","","","","36500000","₹ 11,587/ sq ft ","","","Ready to move,Furnished","2"
"dict","1 rooms( pooja room )","11 - 12 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","892 sq ft","","2","2 BHK Independent House ","","West","","Viman Nagar","Resale","","","","","10000000","₹ 11,210/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,970 sq ft","2","4","3 BHK Apartment ","","East","","Viman Nagar","Resale","","","","","22500000","₹ 11,421/ sq ft ","","","Ready to move,Unfurnished",""
"dict","2 rooms( servant room, pooja room )","11 - 12 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,000 sq ft","","4","4 BHK Independent House ","","NorthEast","","Viman Nagar","Resale","","","","","16500000","₹ 8,250/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,700 sq ft","","3","3 BHK Villa ","","East","","Viman Nagar","Resale","","","","","23000000","₹ 8,518/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,400 sq ft","","3","3 BHK Villa ","","East","","Viman Nagar","Resale","","","","","20200000","₹ 8,416/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Car Parking,Sofa,Dining Table","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Wifi,Gas connection,BED","2,600 sq ft","","3","3 BHK Independent House ","","East","","Kharadi","Resale","","","","","20000000","₹ 7,692/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","3 rooms( study room, servant room, pooja room )","11 - 12 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","6,564 sq ft","","4","5 BHK Villa ","","East","","Kharadi","Resale","","","","","60000000","₹ 9,140/ sq ft ","","","Ready to move,Unfurnished",""
"dict","1 rooms( pooja room )","6 - 7 years","Car Parking,Wardrobe,Sofa,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection","4,300 sq ft","","4","4 BHK Independent House ","","East","","Koregaon Park","Resale","","","","","47000000","₹ 10,930/ sq ft ","","","Ready to move,Semi-Furnished",""
"dict","","6 - 7 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,800 sq ft","","3","3 BHK Independent House ","","East","","Koregaon Park","Resale","","","","","18000000","₹ 10,000/ sq ft ","","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,106 sq ft","","2","2 BHK Independent House ","","East","","Viman Nagar","Resale","","","","","8000000","₹ 7,233/ sq ft ","","","Ready to move,Unfurnished",""
"dict","1 rooms( pooja room )","6 - 7 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","865 sq ft","","2","2 BHK Villa ","","East","","Viman Nagar","Resale","","","","","7000000","₹ 8,092/ sq ft ","","","Ready to move,Unfurnished",""
"dict","1 rooms( pooja room )","21 - 22 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,700 sq ft","","3","3 BHK Villa ","","East","","Viman Nagar","Resale","","","","","15000000","₹ 5,555/ sq ft ","","","Ready to move,Unfurnished",""
"dict","2 rooms( servant room, pooja room )","16 - 17 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,860 sq ft","","3","3 BHK Villa ","","West","","Viman Nagar","Resale","","","","","14000000","₹ 7,526/ sq ft ","","","Ready to move,Unfurnished",""
"dict","2 rooms( servant room, pooja room )","11 - 12 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,289 sq ft","","2","2 BHK Independent House ","","East","","Viman Nagar","Resale","","","","","12500000","₹ 9,697/ sq ft ","","","Ready to move,Unfurnished",""
"dict","2 rooms( servant room, pooja room )","11 - 12 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,700 sq ft","","3","3 BHK Independent House ","","East","","Viman Nagar","Resale","","","","","22500000","₹ 8,333/ sq ft ","","","Ready to move,Unfurnished",""
"dict","3 rooms( study room, servant room, pooja room )","2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","2,123 sq ft","2","3","2 BHK Apartment ","","East","11, ","Kharadi","New","1","Garden View, Pool View, Road View","Co-Operative Society","","7400000","₹ 3,485/ sq ft ","Geras Park View","","Ready to move","14"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Sports Facility","1,470 sq ft","3","3","3 BHK Apartment ","1090 sq ft","East","5, ","Hadapsar","New","1","Corner, Garden View, Pool View, Road View","Freehold","Jun 2019","8000000","₹ 5,442/ sq ft ","Proviso Leisure Town","20 feet","Under Construction","12"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","624 sq ft","1","1","1 BHK Apartment ","436 sq ft","East","7, ","Kharadi","New","1","Corner, Garden View, Pool View, Road View","Freehold","Jun 2019","4800000","₹ 7,692/ sq ft ","Duville Estates Riverdale Heights","50 feet","Under Construction","23"
"dict","2 rooms( study room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","914 sq ft","2","2","2 BHK Apartment ","640 sq ft","East","6, ","Kharadi","New","1","Corner, Garden View, Pool View, Road View","Freehold","Jun 2019","6800000","₹ 7,439/ sq ft ","Duville Estates Riverdale Heights","50 feet","Under Construction","23"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","1,326 sq ft","3","3","3 BHK Apartment ","929 sq ft","East","4, ","Kharadi","New","1","","","Sep 2018","8800000","₹ 6,636/ sq ft ","Gaurdian Eastern Meadows","50 feet","Under Construction","12"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","940 sq ft","2","2","2 BHK Apartment ","658 sq ft","East","6, ","Kharadi","New","1","Corner, Garden View, Pool View, Road View","Freehold","Jun 2019","6800000","₹ 7,234/ sq ft ","Duville Estates Riverdale Heights","50 feet","Under Construction","23"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Children's play area,Sports Facility","949 sq ft","","2","2 BHK Apartment ","703 sq ft","","","NIBM Annex Mohammadwadi","New","","","","Nov 2018","5055232","₹ 5,326/ sq ft ","Dreams Elegance","","Under Construction",""
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","1,275 sq ft","2","2","3 BHK Apartment ","","West","7, ","Tingre Nagar","Resale","","Road View, Garden View","Freehold","","8000000","₹ 6,274/ sq ft ","Tirupati Group Campus","","Ready to move,Unfurnished","7"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Swimming Pool","1,100 sq ft","1","1","2 BHK Apartment ","","North","6, ","Vishrantwadi","Resale","","Road View, Garden View","Freehold","","7500000","₹ 6,818/ sq ft ","Madhuban Society","","Ready to move,Unfurnished","8"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Swimming Pool","1,010 sq ft","2","1","2 BHK Apartment ","","North","9, ","Vishrantwadi","Resale","","Road View, Garden View","Freehold","","6200000","₹ 6,138/ sq ft ","Goel Ganga Kalash","","Ready to move,Unfurnished","11"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","1,060 sq ft","2","1","2 BHK Apartment ","","West","1, ","Tingre Nagar","Resale","","Road View, Garden View","Freehold","","7500000","₹ 7,075/ sq ft ","Tirupati Group Campus","","Ready to move,Unfurnished","7"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Gymnasium,Swimming Pool","1,265 sq ft","2","1","2 BHK Apartment ","","East","5, ","Tingre Nagar","Resale","","Road View, Garden View","Freehold","","6800000","₹ 5,375/ sq ft ","Defence Housing Promoters and Builders Shaurya Homes","","Ready to move,Unfurnished","8"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Swimming Pool","1,155 sq ft","2","1","2 BHK Apartment ","","East","11, ","Kharadi","Resale","","Road View, Garden View","Freehold","","7500000","₹ 6,493/ sq ft ","Gulmohar Queenstown","","Ready to move,Unfurnished","12"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens,Wardrobe,Sofa,Dining Table,BED","Swimming Pool,AC,TV,Refrigerator,Wifi,Gas connection","800 sq ft","2","1","1 BHK Apartment ","","West","7, ","Viman Nagar","Resale","","Road View, Garden View","Freehold","","7000000","₹ 8,750/ sq ft ","Goel Ganga Hamlet","","Ready to move,Furnished","7"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens,Wardrobe,Sofa,BED","Club House,Gymnasium,Swimming Pool,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection","1,224 sq ft","2","2","2 BHK Apartment ","","East","5, ","Viman Nagar","Resale","","Road View, Garden View","Freehold","","10000000","₹ 8,169/ sq ft ","","","Ready to move,Semi-Furnished","9"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Children's play area","1,340 sq ft","1","1","3 BHK Apartment ","","West","6, ","Vishrantwadi","Resale","","Road View, Garden View","Freehold","","7800000","₹ 5,820/ sq ft ","Mittal Treedom Park","","Ready to move,Unfurnished","9"
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","1,480 sq ft","2","1","3 BHK Apartment ","","North","6, ","Viman Nagar","Resale","","Road View, Garden View","Freehold","","11700000","₹ 7,905/ sq ft ","Rohan Mithila","","Ready to move,Unfurnished","6"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Jogging Track","700 sq ft","1","1","1 BHK Apartment ","","West","3, ","Vishrantwadi","Resale","","Road View, Garden View","Freehold","","3500000","₹ 5,000/ sq ft ","Amba Nagari","","Ready to move,Unfurnished","6"
"dict","","15 - 16 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens,ATM","","1,310 sq ft","2","1","3 BHK Apartment ","","North","4, ","Vishrantwadi","Resale","","Road View, Garden View","Freehold","","10000000","₹ 7,633/ sq ft ","R G Mahalaxmi Vihar","","Ready to move,Unfurnished","7"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Gymnasium,Swimming Pool","1,500 sq ft","2","2","3 BHK Apartment ","","East","7, ","Tingre Nagar","Resale","","Road View, Garden View","Freehold","","10900000","₹ 7,266/ sq ft ","","","Ready to move,Unfurnished","12"
"dict","","9 - 10 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Landscaped Gardens,Wifi,Gas connection","Lift Available,Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,BED","3,000 sq ft","3","3","3 BHK Villa ","2307 sq ft","East","","Bavdhan","Resale","3","Pool View, Garden View","Freehold","","15000000","₹ 5,000/ sq ft ","High Class Residency","100 feet","Ready to move,Semi-Furnished","2"
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","925 sq ft","","1","2 BHK Apartment ","","East","1, ","Pimple Saudagar","Resale","2","","","","6600000","₹ 7,135/ sq ft ","GK Shiv Sai Vishwa","100 feet","Ready to move,Semi-Furnished","8"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Children's play area,Swimming Pool,Sports Facility","1,162 sq ft","","3","3 BHK Apartment ","","","4, ","Rahatani","Resale","2","","Co-Operative Society","","8100000","₹ 6,970/ sq ft ","Rama Silver Mist","100 feet","Ready to move,Unfurnished","9"
"dict","1 rooms( study room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Gas connection","Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED","2,015 sq ft","","4","3 BHK Apartment ","","","","Kharadi","Resale","","Corner, Garden View, Pool View, Road View","Leasehol","","13500000","₹ 6,699/ sq ft ","Vascon Forest County","","Ready to move,Unfurnished","12"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Gymnasium,Swimming Pool","950 sq ft","1","1","2 BHK Apartment ","","North","4, ","Dhanori","Resale","","Road View, Garden View","Freehold","","5400000","₹ 5,684/ sq ft ","Atria Society","","Ready to move,Unfurnished","6"
"dict","","8 - 9 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,AC,Wardrobe,BED","TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,450 sq ft","3","3","3 BHK Apartment ","","North","4, ","Kharadi","Resale","","Road View, Garden View","Freehold","","8500000","₹ 5,862/ sq ft ","Kumar Primrose","","Ready to move,Furnished","6"
"dict","","7 - 8 years","Children's play area,Club House,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,AC,Wardrobe,TV,BED","Lift Available,Power Backup,24 X 7 Security,Gymnasium,Swimming Pool,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,500 sq ft","3","3","3 BHK Apartment ","","North","3, ","Kalyani Nagar","Resale","","Garden View, Pool View, Road View","Freehold","","13000000","₹ 8,666/ sq ft ","","","Ready to move,Furnished","7"
"dict","","7 - 8 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,AC,Wardrobe,Sofa,Washing Machine,BED","TV,Refrigerator,Wifi,Dining Table,Gas connection","2,000 sq ft","3","3","3 BHK Apartment ","","East","9, ","Kharadi","Resale","","Garden View, Pool View, Road View","Freehold","","13800000","₹ 6,900/ sq ft ","Vascon Forest County","","Ready to move,Furnished","9"
