"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Gymnasium,Swimming Pool","960 sq ft","1","1","2 BHK Apartment ","","West","7, ","Pimple Gurav","Resale","","Road View, Garden View","Freehold","","7500000","₹ 7,812/ sq ft ","","","Ready to move,Unfurnished","12"
"dict","2 rooms( study room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Sports Facility","1,029 sq ft","2","2","2 BHK Apartment ","720 sq ft","East","7, ","Manjari","New","1","Corner, Garden View, Pool View, Road View","Freehold","Dec 2019","5400000","₹ 5,247/ sq ft ","Kalpataru Serenity","","Under Construction","12"
"dict","1 rooms( study room )","9 years","Car Parking,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Landscaped Gardens","Lift Available,Power Backup,24 X 7 Security,Sports Facility","1,775 sq ft","","3","3 BHK Apartment ","","","1, ","Kondhwa","Resale","","Pool View, Garden View","","","18000000","₹ 10,140/ sq ft ","Clover Highlands","","Ready to move,Unfurnished","7"
"dict","2 rooms( study room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,School,Hospital,ATM","","800 sq ft","2","2","2 BHK Apartment ","560 sq ft","East","6, ","Manjari","New","1","Corner, Garden View, Pool View, Road View","Freehold","Mar 2018","4200000","₹ 5,250/ sq ft ","Dreams Avani","50 feet","Under Construction","12"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Sports Facility","915 sq ft","1","2","2 BHK Apartment ","677 sq ft","East","5, ","Sus Road","New","2","Garden View","Freehold","","5200000","₹ 5,683/ sq ft ","Builder sukhawani panorama","60 feet","Ready to move","12"
"dict","","5 - 6 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,750 sq ft","3","2","3 BHK Apartment ","","North","8, ","Viman Nagar","Resale","","Road View, Garden View","Freehold","","11800000","₹ 6,742/ sq ft ","Nitron Landmark","","Ready to move,Unfurnished","10"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","605 sq ft","1","1","1 BHK Apartment ","600 sq ft","East","3, ","Hadapsar","Resale","","Road View, Garden View","","","2900000","₹ 4,793/ sq ft ","Dreams Aakruti","20 feet","Ready to move,Unfurnished","4"
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Shopping Mall,School,Hospital,ATM","Club House,Sports Facility,Landscaped Gardens","1,167 sq ft","","2","2 BHK Apartment ","","East","3, ","Hadapsar","Resale","","","Freehold","","7500000","₹ 6,426/ sq ft ","Gawade Unique Enclave","","Ready to move,Unfurnished","8"
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","Sports Facility,Landscaped Gardens","505 sq ft","","1","1 BHK Apartment ","","East","1, ","Hadapsar","Resale","","","Freehold","","3500000","₹ 6,930/ sq ft ","Arihant Green City","","Ready to move,Unfurnished","6"
"dict","1 rooms( pooja room )","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Landscaped Gardens,Wardrobe,TV,Sofa,BED","Sports Facility,AC,Refrigerator,Wifi,Dining Table,Gas connection","625 sq ft","1","1","1 BHK Apartment ","","East","4, ","Phursungi","Resale","2","Road View, Garden View","","","3100000","₹ 4,960/ sq ft ","F5 Aishwarya Greens","20 feet","Ready to move,Furnished","8"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter","Sports Facility,Landscaped Gardens","1,400 sq ft","","3","3 BHK Apartment ","","East","2","Hadapsar","Resale","","","Freehold","","7500000","₹ 5,357/ sq ft ","Gini Gini Sanskruti","","Ready to move,Unfurnished",""
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Children's play area,Swimming Pool,Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","1,200 sq ft","3","3","3 BHK Apartment ","900 sq ft","East","3, ","Rahatani","Resale","2","Corner","Freehold","","8100000","₹ 6,750/ sq ft ","Rama Silver Mist","100 feet","Ready to move,Semi-Furnished","8"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Sports Facility","550 sq ft","","1","1 BHK Apartment ","","East","3","Hadapsar","New","","","Co-Operative Society","","2500000","₹ 4,545/ sq ft ","Dreams Solace","","Ready to move",""
"dict","1 rooms( pooja room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,AC","Sports Facility,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","1,330 sq ft","","2","2 BHK Apartment ","","East","5, ","Hinjewadi","New","4","","Freehold","","7500000","₹ 5,639/ sq ft ","Peninsula Ashok Meadows","","Ready to move","11"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Swimming Pool","1,350 sq ft","","2","3 BHK Apartment ","","North","5, ","Koregaon Park","Resale","","Road View, Garden View","Freehold","","10000000","₹ 7,407/ sq ft ","Goel Ganga Orchard","","Ready to move,Unfurnished","8"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","Sports Facility,Landscaped Gardens","1,475 sq ft","2","2","2 BHK Apartment ","","North","11, ","Kalyani Nagar","Resale","","","","","17500000","₹ 11,864/ sq ft ","The Landmark Garden","","Ready to move,Unfurnished","11"
"dict","","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM,Sofa","Children's play area,Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,250 sq ft","2","2","2 BHK Apartment ","","West","8, ","Viman Nagar","Resale","","Road View, Garden View","Freehold","","7600000","₹ 6,080/ sq ft ","Karia Konark Campus","","Ready to move,Semi-Furnished","10"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Swimming Pool,Intercom,Rain Water Harvesting,Landscaped Gardens","Gymnasium,Sports Facility,Jogging Track","1,200 sq ft","1","2","2 BHK Apartment ","","","","Dhayari","Resale","","","","","8500000","₹ 7,083/ sq ft ","Mantra Majestique Builders Miami Apartments","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Sports Facility","905 sq ft","1","2","2 BHK Apartment ","697 sq ft","","","Wagholi","Resale","","","","","4000000","₹ 4,419/ sq ft ","Bright El Castillo","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,255 sq ft","","2","2 BHK Apartment ","","East","2","Kharadi","Resale","","","Freehold","","9100000","₹ 7,251/ sq ft ","Vascon Forest County","","Ready to move,Semi-Furnished",""
"dict","2 rooms( study room, pooja room )","5 - 6 years","Wardrobe,Refrigerator,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Sofa,Wifi,Dining Table,Gas connection","1,800 sq ft","3","3","3 BHK Independent House ","1300 sq ft","East","1, ","Handewadi Road","Resale","1","Corner, Garden View, Road View","Freehold","","6500000","₹ 3,611/ sq ft ","Builder ganga vilage","20 feet","Ready to move,Semi-Furnished","1"
"dict","","","Power Backup","Lift Available,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,000 sq ft","",""," Residential Plot ","","East","","NIBM Annex Mohammadwadi","New","","","","","2700000","₹ 2,700/ sq ft ","Builder r zone plot mohamadwadi pune","20 feet","",""
"dict","","","24 X 7 Security","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","3,000 sq ft","",""," Residential Plot ","","East","","Kale Padal","Resale","","","","","6000000","₹ 2,000/ sq ft ","Builder sai vihar kale padal hadapsar","20 feet","Unfurnished",""
"dict","","","24 X 7 Security","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,000 sq ft","",""," Residential Plot ","","East","","Kale Padal","Resale","","","","","3200000","₹ 3,200/ sq ft ","","20 feet","Unfurnished",""
"dict","","5 - 6 years","Children's play area,Sports Facility,Intercom,Rain Water Harvesting,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Sofa,BED","Lift Available,Power Backup,24 X 7 Security,Club House,Gymnasium,Swimming Pool,Jogging Track,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection","1,195 sq ft","2","2","2 BHK Apartment ","","North","5, ","Viman Nagar","Resale","","Road View, Garden View","Freehold","","8500000","₹ 7,112/ sq ft ","","","Ready to move,Semi-Furnished","7"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Gas connection","Sports Facility,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED","1,315 sq ft","","2","2 BHK Apartment ","","West","","Kharadi","Resale","","Corner, Garden View","","","9700000","₹ 7,376/ sq ft ","Vascon Forest County","","Ready to move,Unfurnished","12"
"dict","","7 - 8 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Club House,Gymnasium,Swimming Pool,Maintenance Staff,Intercom,Landscaped Gardens,Gas connection","Children's play area,Sports Facility,Jogging Track,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,BED","1,370 sq ft","","3","3 BHK Apartment ","","East","7, ","Pimple Saudagar","Resale","2","Corner, Garden View, Pool View, Road View","Co-Operative Society","","8400000","₹ 6,131/ sq ft ","Wadhwani Sai Saheb","200 feet","Ready to move,Unfurnished","7"
"dict","","8 - 9 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens,Wifi,Gas connection","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,BED","953 sq ft","","2","2 BHK Apartment ","","East","4, ","Pimple Saudagar","Resale","1","Corner, Garden View, Road View","Co-Operative Society","","6700000","₹ 7,030/ sq ft ","Wadhwani Sai Prem Park","100 feet","Ready to move,Unfurnished","7"
"dict","","26 - 27 years","24 X 7 Security","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","500 sq ft","1","1","1 BHK Apartment ","450 sq ft","East","1, ","Kothrud","Resale","1","Road View","Co-Operative Society","","4300000","₹ 8,600/ sq ft ","","200 feet","Ready to move,Unfurnished","4"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility","900 sq ft","","2","2 BHK Apartment ","","East","7","Hadapsar","New","","","Co-Operative Society","","3500000","₹ 3,888/ sq ft ","Dreams Estate","","Ready to move",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility","630 sq ft","","1","1 BHK Apartment ","","East","4","Hadapsar","Resale","","","Co-Operative Society","","2500000","₹ 3,968/ sq ft ","Dreams Estate","","Ready to move,Unfurnished",""
"dict","","","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Multipurpose Room,Landscaped Gardens","24 X 7 Security,Sports Facility,Jogging Track","1,194 sq ft","1","2","3 BHK Apartment ","839 sq ft","","","Undri","New","","","","Sep 2019","4339006","₹ 3,634/ sq ft ","Mantra Essence","","Under Construction",""
"dict","","7 - 8 years","Children's play area,Club House,Gymnasium,Maintenance Staff,Multipurpose Room,Landscaped Gardens","Lift Available,Power Backup,24 X 7 Security,Swimming Pool,Sports Facility,Jogging Track","765 sq ft","","2","2 BHK Apartment ","","","","Manjari","Resale","","","","","2700000","₹ 3,529/ sq ft ","Kohinoor Village","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter","Children's play area,Sports Facility,Landscaped Gardens","3,315 sq ft","","2","2 BHK Apartment ","","East","14","Hadapsar","Resale","","","Co-Operative Society","","25000000","₹ 7,541/ sq ft ","Amanora Amanora Park Town","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter","Children's play area,Sports Facility,Landscaped Gardens","680 sq ft","","1","1 BHK Apartment ","","East","13","Hadapsar","Resale","","","Co-Operative Society","","5500000","₹ 8,088/ sq ft ","Amanora Amanora Park Town","","Ready to move,Unfurnished",""
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Sports Facility","725 sq ft","","1","1 BHK Apartment ","","East","4, ","Manjari","Resale","1","Road View, Garden View","Co-Operative Society","","3400000","₹ 4,689/ sq ft ","F5 Nandini Spring Fields","25 feet","Ready to move,Unfurnished","7"
"dict","","","Car Parking,Swimming Pool,Landscaped Gardens,AC,Wardrobe,Sofa,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,TV,Refrigerator,Wifi,Dining Table,Gas connection","1,560 sq ft","2","3","3 BHK Apartment ","1495 sq ft","East","6, ","Dhayari","Resale","3","","","","9800000","₹ 6,282/ sq ft ","","200 feet","Ready to move,Semi-Furnished","8"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,ATM","","850 sq ft","1","2","2 BHK Apartment ","","East","12, ","Hadapsar","Resale","1","Road View, Garden View","Co-Operative Society","","6800000","₹ 8,000/ sq ft ","Amanora Trendy Homes","25 feet","Ready to move,Unfurnished","22"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","","1,018 sq ft","","2","2 BHK Apartment ","","West","7, ","Hinjewadi","New","4","Garden View","Freehold","Dec 2018","5700000","₹ 5,599/ sq ft ","Kohinoor Tinsel Town","","Under Construction","12"
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Landscaped Gardens","Sports Facility","1,042 sq ft","1","2","2 BHK Apartment ","","","","Undri","New","","","","","4357500","₹ 4,181/ sq ft ","Gagan Lawish","","Ready to move",""
"dict","","3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Landscaped Gardens","Sports Facility","974 sq ft","","2","2 BHK Apartment ","","","","Hinjewadi","New","","","","","6500000","₹ 6,673/ sq ft ","Sree Aspiria","","Ready to move",""
"dict","","5 - 6 years","Car Parking","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","325 sq ft","1","1","1 BHK Apartment ","","East","1, ","Narhe","Resale","4","","Freehold","","1100000","₹ 3,384/ sq ft ","Builder Rajlila Nwas","200 feet","Ready to move,Unfurnished","2"
"dict","","2 - 3 years","Lift Available,Power Backup,24 X 7 Security,Children's play area,Landscaped Gardens","Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","577 sq ft","1","1","1 BHK Apartment ","470 sq ft","NorthWest","2, ","Kolhewadi","Resale","1","Road View, Garden View","","","2300000","₹ 3,986/ sq ft ","","200 feet","Ready to move,Unfurnished","4"
"dict","","10 - 11 years","Car Parking,24 X 7 Security,Club House,Wardrobe,BED","Lift Available,Power Backup,Children's play area,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","850 sq ft","1","2","2 BHK Apartment ","750 sq ft","NorthEast","3, ","Dhayari","Resale","1","","","","3600000","₹ 4,235/ sq ft ","Ujwal Terraces","200 feet","Ready to move,Furnished","4"
"dict","","","Lift Available,Car Parking,24 X 7 Security,Landscaped Gardens","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","850 sq ft","1","2","2 BHK Apartment ","750 sq ft","NorthEast","4, ","Narhe","Resale","1","Road View, Garden View","","","6900000","₹ 8,117/ sq ft ","Aditya Sanskruti","200 feet","Ready to move,Unfurnished","5"
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Club House,Intercom,Landscaped Gardens","Children's play area,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","971 sq ft","","2","2 BHK Apartment ","","NorthEast","7, ","Dhayari","Resale","1","Corner, Garden View, Road View","","","5100000","₹ 5,252/ sq ft ","Dharmavat Sunder Samruddhi","200 feet","Ready to move,Unfurnished","7"
"dict","","","Lift Available,Car Parking,24 X 7 Security,Landscaped Gardens","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","850 sq ft","1","2","2 BHK Apartment ","750 sq ft","NorthEast","1, ","Dhayari","Resale","1","","","","4500000","₹ 5,294/ sq ft ","","200 feet","Ready to move,Unfurnished","5"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","1,490 sq ft","","","3 BHK Apartment ","","West","6, ","Hinjewadi","Resale","","Garden View","","","10000000","₹ 6,711/ sq ft ","Vascon Xotech","","Ready to move,Unfurnished","9"
