"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","","0 - 1 year","Car Parking,Power Backup,24 X 7 Security,Children's play area,Rain Water Harvesting,Landscaped Gardens","Lift Available,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track","386 sq ft","1","1","1 RK Apartment ","286 sq ft","","","MulshiPaud Road","New","","","","","1235200","₹ 3,200/ sq ft ","","","Ready to move",""
"dict","","3 - 4 years","Lift Available,Power Backup,Rain Water Harvesting","24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","596 sq ft","1","1","1 BHK Apartment ","","East","2, ","Dhayari","New","","","Freehold","","3000000","₹ 5,033/ sq ft ","","","Ready to move","5"
"dict","","15 - 16 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Landscaped Gardens,AC,Wardrobe,Refrigerator,Sofa,Dining Table,BED","Sports Facility,TV,Wifi,Gas connection","1,000 sq ft","1","2","2 BHK Apartment ","","North","","Wanowrie","Resale","","","","","7500000","₹ 7,500/ sq ft ","Sharada Oxford Comforts","","Ready to move,Furnished","6"
"dict","","8 - 9 years","Lift Available,Car Parking,Power Backup,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room,Wardrobe,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","24 X 7 Security,Sports Facility,Landscaped Gardens,AC,TV","1,200 sq ft","2","2","2 BHK Apartment ","","North","1, ","Viman Nagar","New","","","Freehold","","9200000","₹ 7,666/ sq ft ","Rohan Mithila","","Ready to move","8"
"dict","","11 - 12 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Multipurpose Room,Landscaped Gardens,Wardrobe,TV,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","Lift Available,Sports Facility,AC,Refrigerator","3,118 sq ft","3","5","4 BHK Apartment ","","East","3, ","Koregaon Park","Resale","","","Freehold","","36500000","₹ 11,706/ sq ft ","Clover Park View","","Ready to move,Furnished","4"
"dict","","7 - 8 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Jogging Track,School,Hospital,ATM,Wardrobe,BED","Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,630 sq ft","2","3","3 BHK Apartment ","","East","7, ","Kalyani Nagar","Resale","","","Freehold","","11500000","₹ 7,055/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","2 rooms( study room, pooja room )","8 - 9 years","Lift Available,Car Parking,Power Backup,Children's play area,Club House,Gymnasium,Jogging Track,School,Hospital,ATM,Wardrobe,Sofa,Wifi,Dining Table,Gas connection,BED","24 X 7 Security,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator","1,400 sq ft","2","3","3 BHK Apartment ","","East","5, ","Kalyani Nagar","Resale","","","Freehold","","11500000","₹ 8,214/ sq ft ","","","Ready to move,Furnished","7"
"dict","3 rooms( study room, servant room, pooja room )","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Intercom,ATM,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","Swimming Pool,Sports Facility,Landscaped Gardens","1,440 sq ft","3","3","3 BHK Apartment ","","","6, ","Koregaon Park","Resale","","","Freehold","","19000000","₹ 13,194/ sq ft ","","","Ready to move,Furnished","7"
"dict","3 rooms( study room, servant room, pooja room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Refrigerator,Sofa,Dining Table,Gas connection,BED","Sports Facility,AC,TV,Wifi","2,740 sq ft","1","5","4 BHK Apartment ","","East","11, ","Kharadi","New","","","Freehold","","17700000","₹ 6,459/ sq ft ","Vascon Forest County","","Ready to move","12"
"dict","1 rooms( servant room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","2,740 sq ft","4","4","4 BHK Apartment ","","East","10, ","Kharadi","New","","","Freehold","","19000000","₹ 6,934/ sq ft ","Vascon Forest County","","Ready to move","12"
"dict","1 rooms( servant room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Sofa,Dining Table,BED","Sports Facility,AC,TV,Refrigerator,Wifi,Gas connection","2,700 sq ft","2","4","4 BHK Apartment ","","NorthEast","5, ","Kharadi","New","","","Freehold","","19000000","₹ 7,037/ sq ft ","Vascon Forest County","","Ready to move","12"
"dict","2 rooms( study room, pooja room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Refrigerator,Sofa,Dining Table,Gas connection,BED","Sports Facility,AC,TV,Wifi","2,740 sq ft","3","4","4 BHK Apartment ","","NorthEast","5, ","Kharadi","New","","","Freehold","","19100000","₹ 6,970/ sq ft ","Vascon Forest County","","Ready to move","17"
"dict","1 rooms( study room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","2,745 sq ft","1","4","4 BHK Apartment ","","East","4, ","Kharadi","New","","","Freehold","","21000000","₹ 7,650/ sq ft ","Vascon Forest County","","Ready to move","12"
"dict","2 rooms( study room, pooja room )","9 - 10 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Sports Facility,Jogging Track,Rain Water Harvesting,ATM,Wardrobe,Sofa,Dining Table,Gas connection,BED","Swimming Pool,Landscaped Gardens,AC,TV,Refrigerator,Wifi","2,400 sq ft","4","4","4 BHK Apartment ","","","2, ","Kalyani Nagar","Resale","","","Freehold","","26000000","₹ 10,833/ sq ft ","","","Ready to move,Furnished","5"
"dict","","9 - 10 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Gymnasium,Swimming Pool,Jogging Track,Landscaped Gardens,ATM,Wardrobe,Sofa","Children's play area,Club House,Sports Facility,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","2,450 sq ft","2","4","4 BHK Apartment ","","","6, ","Kalyani Nagar","Resale","","","Freehold","","26000000","₹ 10,612/ sq ft ","","","Ready to move,Unfurnished","10"
"dict","1 rooms( study room )","9 - 10 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,ATM,Wardrobe,Sofa","Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","2,800 sq ft","2","4","4 BHK Apartment ","","","10, ","Kalyani Nagar","Resale","","","Freehold","","28500000","₹ 10,178/ sq ft ","","","Ready to move,Unfurnished","19"
"dict","1 rooms( servant room )","8 - 9 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Jogging Track,Intercom,ATM,Refrigerator,Sofa,Dining Table,Gas connection","Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens,AC,Wardrobe,TV,Wifi,BED","3,500 sq ft","2","4","4 BHK Apartment ","","","1, ","Kalyani Nagar","Resale","","","Freehold","","29700000","₹ 8,485/ sq ft ","","","Ready to move,Furnished","10"
"dict","","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,Gas connection,BED","Sports Facility,Wifi","1,750 sq ft","2","3","3 BHK Apartment ","","","7, ","Kalyani Nagar","Resale","","","Freehold","","30000000","₹ 17,142/ sq ft ","Lunkad Skylounge","","Ready to move,Furnished","11"
"dict","3 rooms( study room, servant room, pooja room )","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,Hospital,ATM,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","Swimming Pool,Sports Facility,AC","5,000 sq ft","4","5","5 BHK Apartment ","","NorthWest","4, ","Kalyani Nagar","Resale","","","","","37500000","₹ 7,500/ sq ft ","","","Ready to move,Furnished","6"
"dict","1 rooms( servant room )","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM,Wardrobe,Sofa,Dining Table","Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Gas connection,BED","3,200 sq ft","2","4","4 BHK Apartment ","","East","1, ","Kalyani Nagar","New","","","Freehold","","38000000","₹ 11,875/ sq ft ","Searock 10 North","","Ready to move","5"
"dict","","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","Sports Facility,AC","3,200 sq ft","2","4","4 BHK Apartment ","","East","10, ","Kalyani Nagar","Resale","","","","","39000000","₹ 12,187/ sq ft ","Lunkad Skylounge","","Ready to move,Furnished","10"
"dict","2 rooms( study room, pooja room )","8 - 9 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Jogging Track,School,Hospital,ATM,Wardrobe,TV,Sofa,Dining Table,Gas connection,BED","Swimming Pool,Sports Facility,Landscaped Gardens,AC,Refrigerator,Wifi","2,000 sq ft","2","3","3 BHK Apartment ","","East","4, ","Boat Club Road","Resale","","","","","29000000","₹ 14,500/ sq ft ","","","Ready to move,Furnished","10"
"dict","3 rooms( study room, servant room, pooja room )","9 - 10 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Jogging Track,School,Hospital,ATM,Wardrobe,Sofa,Dining Table,Gas connection,BED","Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi","3,000 sq ft","2","4","4 BHK Apartment ","","","2, ","Boat Club Road","Resale","","","Freehold","","42000000","₹ 14,000/ sq ft ","","","Ready to move,Furnished","5"
"dict","3 rooms( study room, servant room, pooja room )","9 - 10 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Gymnasium,Jogging Track,School,Hospital,ATM,Wardrobe,Sofa,Dining Table,Gas connection,BED","Club House,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi","2,850 sq ft","3","5","4 BHK Apartment ","","","4, ","Boat Club Road","Resale","","","Freehold","","44500000","₹ 15,614/ sq ft ","","","Ready to move,Furnished","11"
"dict","2 rooms( study room, pooja room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Gymnasium,Jogging Track,School,Hospital,ATM,Wardrobe,Sofa,Dining Table,Gas connection,BED","Children's play area,Club House,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi","2,675 sq ft","1","3","3 BHK Apartment ","","","7, ","Boat Club Road","Resale","","","Freehold","","45300000","₹ 16,934/ sq ft ","","","Ready to move,Furnished","15"
"dict","1 rooms( servant room )","8 - 9 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Jogging Track,School,Hospital,ATM","Swimming Pool,Sports Facility,Landscaped Gardens","4,100 sq ft","1","4","4 BHK Apartment ","","","4, ","Boat Club Road","Resale","","","Freehold","","52500000","₹ 12,804/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","2 rooms( servant room, pooja room )","12 - 13 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Jogging Track,School,Hospital,ATM","Swimming Pool,Sports Facility,Landscaped Gardens","3,250 sq ft","2","5","4 BHK Apartment ","","","4, ","Boat Club Road","Resale","","","Freehold","","55000000","₹ 16,923/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","1 rooms( servant room )","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Landscaped Gardens,School,Hospital,ATM,Wardrobe,Refrigerator,Sofa,Dining Table,Gas connection,BED","Swimming Pool,Sports Facility,AC,TV,Wifi","4,595 sq ft","2","4","4 BHK Apartment ","","","2, ","Boat Club Road","Resale","","","Freehold","","70000000","₹ 15,233/ sq ft ","","","Ready to move,Furnished","12"
"dict","1 rooms( pooja room )","8 - 9 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Jogging Track,Intercom,ATM,Wardrobe,Sofa","Lift Available,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,950 sq ft","2","4","4 BHK Apartment ","","","2, ","Koregaon Park","Resale","","","Freehold","","21500000","₹ 11,025/ sq ft ","","","Ready to move,Unfurnished","4"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Gymnasium,Jogging Track,ATM,Wardrobe,Sofa","Club House,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,100 sq ft","2","2","2 BHK Apartment ","","East","7, ","Koregaon Park","Resale","","","Freehold","","8500000","₹ 7,727/ sq ft ","","","Ready to move,Unfurnished","7"
"dict","1 rooms( study room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Jogging Track,ATM,Wardrobe,Sofa,Microwave,Dining Table,Gas connection,BED","Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi","950 sq ft","1","2","2 BHK Apartment ","","East","4, ","Koregaon Park","Resale","","","Freehold","","10000000","₹ 10,526/ sq ft ","","","Ready to move,Furnished","10"
"dict","1 rooms( servant room )","","Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Landscaped Gardens,ATM,Wardrobe,Sofa,Washing Machine,Dining Table,Gas connection,BED","Lift Available,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,AC,TV,Refrigerator,Wifi","1,500 sq ft","2","3","3 BHK Apartment ","","East","2, ","Koregaon Park","Resale","","","Freehold","","10200000","₹ 6,800/ sq ft ","","","Ready to move,Furnished","5"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Gymnasium,Jogging Track,Hospital,ATM,Wardrobe,Sofa","Club House,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,250 sq ft","1","2","2 BHK Apartment ","","East","9, ","Koregaon Park","Resale","","","Freehold","","11200000","₹ 8,960/ sq ft ","","","Ready to move,Unfurnished","12"
"dict","","","Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,ATM,Wardrobe,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","Lift Available,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV","1,100 sq ft","1","2","2 BHK Apartment ","","East","1, ","Koregaon Park","Resale","","","Freehold","","12500000","₹ 11,363/ sq ft ","","","Ready to move,Furnished","4"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Jogging Track,ATM,Wardrobe,Sofa","Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,160 sq ft","2","2","2 BHK Apartment ","","East","3, ","Koregaon Park","Resale","","","Freehold","","12500000","₹ 10,775/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","","9 - 10 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,ATM,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","Lift Available,Swimming Pool,Sports Facility,Landscaped Gardens,AC","1,350 sq ft","2","2","2 BHK Apartment ","","","3, ","Koregaon Park","Resale","","","Freehold","","13500000","₹ 10,000/ sq ft ","","","Ready to move,Furnished","4"
"dict","1 rooms( pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Jogging Track,Intercom,ATM,Wardrobe,Sofa,Washing Machine,Microwave,Dining Table,Gas connection,BED","Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi","1,620 sq ft","3","3","3 BHK Apartment ","","East","12, ","Koregaon Park","Resale","","","Freehold","","14500000","₹ 8,950/ sq ft ","","","Ready to move,Furnished","12"
"dict","","8 - 9 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Jogging Track,Intercom,ATM,Wardrobe,Sofa","Lift Available,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection,BED","1,590 sq ft","2","3","3 BHK Apartment ","","","3, ","Koregaon Park","Resale","","","Freehold","","14300000","₹ 8,993/ sq ft ","","","Ready to move,Unfurnished","4"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool","Sports Facility,Jogging Track,Landscaped Gardens","905 sq ft","2","2","2 BHK Apartment ","","","2, ","Wagholi","New","","","Freehold","","3801000","₹ 4,200/ sq ft ","Agarwal Sai Sanskruti","","Ready to move","8"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool","Sports Facility,Jogging Track,Landscaped Gardens","910 sq ft","1","2","2 BHK Apartment ","","","1, ","Wagholi","New","","Garden View","Freehold","","3822000","₹ 4,200/ sq ft ","Agarwal Sai Sanskruti","","Ready to move","8"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,School,Hospital","Sports Facility,Jogging Track,Landscaped Gardens","1,050 sq ft","2","3","3 BHK Apartment ","","","2, ","Wagholi","New","","Garden View","Freehold","","4410000","₹ 4,200/ sq ft ","Agarwal Sai Sanskruti","","Ready to move","8"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Landscaped Gardens,School,Hospital","Sports Facility,Jogging Track","1,060 sq ft","2","3","3 BHK Apartment ","","","1, ","Wagholi","New","","Road View","Freehold","","4452000","₹ 4,200/ sq ft ","Agarwal Sai Sanskruti","","Ready to move","8"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,School,Hospital","Sports Facility,Jogging Track,Landscaped Gardens","1,075 sq ft","2","3","3 BHK Apartment ","","","1, ","Wagholi","New","","Road View","Freehold","","4515000","₹ 4,200/ sq ft ","Agarwal Sai Sanskruti","","Ready to move","8"
"dict","3 rooms( study room, servant room, pooja room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Swimming Pool,Jogging Track,Wardrobe,Refrigerator,Sofa,Washing Machine,Wifi,Microwave,Dining Table,Gas connection,BED","Gymnasium,Sports Facility,Landscaped Gardens,AC,TV","2,625 sq ft","2","4","4 BHK Apartment ","","East","2, ","Kharadi","Resale","","","Freehold","","12200000","₹ 4,647/ sq ft ","","","Ready to move,Semi-Furnished","6"
"dict","","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Refrigerator,Sofa,Dining Table,Gas connection,BED","Sports Facility,AC,TV,Wifi","1,855 sq ft","2","3","3 BHK Apartment ","","East","3, ","Kharadi","New","","","Freehold","","12200000","₹ 6,576/ sq ft ","Vascon Forest County","","Ready to move","12"
"dict","2 rooms( servant room, pooja room )","12 - 13 years","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Maintenance Staff,Intercom,Cafeteria,Rain Water Harvesting,Landscaped Gardens,Wardrobe,Refrigerator,Sofa,Washing Machine,Wifi,Dining Table,Gas connection,BED","Jogging Track,AC,TV","2,250 sq ft","2","3","3 BHK Apartment ","","East","7, ","Kharadi","Resale","","","Freehold","","16000000","₹ 7,111/ sq ft ","Nyati Empire","","Ready to move,Furnished","7"
"dict","1 rooms( servant room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Jogging Track,Cafeteria,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility","2,240 sq ft","2","3","3 BHK Apartment ","","East","1, ","Kharadi","Resale","","","Freehold","","16000000","₹ 7,142/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","2 rooms( study room, pooja room )","9 - 10 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM,Wardrobe,Sofa,Wifi,Dining Table,Gas connection,BED","Children's play area,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator","1,400 sq ft","2","3","3 BHK Apartment ","","East","8, ","Kalyani Nagar","Resale","","","Freehold","","12500000","₹ 8,928/ sq ft ","Kumar Kumar Kruti","","Ready to move,Semi-Furnished","12"
