"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","1 rooms( study room )","9 years","Car Parking,Power Backup,24 X 7 Security,Wardrobe,BED","Lift Available,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,500 sq ft","1","2","2 BHK Apartment ","1100 sq ft","East","2, ","Nigdi","Resale","2","","","","6500000","₹ 4,333/ sq ft ","BG Group Vastu","10 feet","Ready to move,Semi-Furnished","3"
"dict","1 rooms( study room )","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,Hospital","Sports Facility","950 sq ft","2","2","2 BHK Apartment ","715 sq ft","West","2, ","Kondhwa","New","2","Corner, Garden View, Pool View, Road View","Freehold","Dec 2020","7100000","₹ 7,473/ sq ft ","","150 feet","Under Construction","15"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Landscaped Gardens,ATM","","1,238 sq ft","","2","2 BHK Apartment ","917 sq ft","East","7, ","Hinjewadi","New","3","Corner, Garden View","Freehold","Sep 2021","7500000","₹ 6,058/ sq ft ","Godrej 24","","Under Construction","17"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Wardrobe,BED","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection","1,024 sq ft","1","2","2 BHK Apartment ","950 sq ft","","5, ","Dhayari Phata","Resale","1","Garden View","Co-Operative Society","","5800000","₹ 5,664/ sq ft ","Builder Saipuram Residency","","Ready to move,Semi-Furnished","7"
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe,Gas connection,BED","Sports Facility,AC,TV,Refrigerator,Sofa,Wifi,Dining Table","1,600 sq ft","","3","3 BHK Apartment ","","SouthWest","8, ","Kharadi","Resale","3","Road View","Freehold","","9200000","₹ 5,750/ sq ft ","Geras Emerald City","60 feet","Ready to move,Semi-Furnished","8"
"dict","1 rooms( pooja room )","2 - 3 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room","Lift Available,Sports Facility,Landscaped Gardens","3,500 sq ft","3","4","4 BHK Apartment ","","East","6, ","Viman Nagar","Resale","1","Pool View, Garden View","Freehold","","29000000","₹ 8,285/ sq ft ","Rohan Mithila","","Ready to move,Unfurnished","6"
"dict","","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","4,400 sq ft","2","5","4 BHK Apartment ","","East","7, ","Viman Nagar","Resale","1","Road View, Garden View","Freehold","","44000000","₹ 10,000/ sq ft ","Marvel Marvel Sonnet","","Ready to move,Unfurnished","8"
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens","5,700 sq ft","4","4","5 BHK Apartment ","5440 sq ft","East","6, ","Viman Nagar","Resale","1","Road View, Garden View","Freehold","","57000000","₹ 10,000/ sq ft ","Marvel Marvel Sonnet","","Ready to move,Unfurnished","7"
"dict","","12 - 13 years","Car Parking,Power Backup,24 X 7 Security,Children's play area,Gymnasium,Jogging Track,Intercom,Landscaped Gardens","Lift Available,Club House,Swimming Pool,Sports Facility","2,200 sq ft","3","4","3 BHK Villa ","1500 sq ft","West","","Viman Nagar","Resale","3","Road View, Garden View","Freehold","","15000000","₹ 6,818/ sq ft ","Lunkad Greenland","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM,Wardrobe,Sofa,BED","Children's play area,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table,Gas connection","2,400 sq ft","1","3","3 BHK Villa ","","East","","Viman Nagar","Resale","3","Road View, Garden View","Freehold","","17500000","₹ 7,291/ sq ft ","Karia Konark Nagar Phase 1","","Ready to move,Semi-Furnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Gymnasium,Jogging Track,Rain Water Harvesting,Staff Quarter","Club House,Swimming Pool,Sports Facility,Landscaped Gardens","1,400 sq ft","2","4","3 BHK Villa ","","East","","Viman Nagar","Resale","","Road View, Garden View","Freehold","","20000000","₹ 14,285/ sq ft ","Gulmohar Galaxy","","Ready to move,Unfurnished",""
"dict","","18 - 19 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House","Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,250 sq ft","1","2","2 BHK Apartment ","","East","2, ","Koregaon Park","Resale","2","Road View, Garden View","Freehold","","9900000","₹ 7,920/ sq ft ","Patil Swan Lake","","Ready to move,Unfurnished","5"
"dict","","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Jogging Track,Rain Water Harvesting,Wardrobe,Sofa,Gas connection,BED","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table","1,060 sq ft","1","2","2 BHK Apartment ","","East","5, ","Koregaon Park","Resale","","Road View, Garden View","Freehold","","11500000","₹ 10,849/ sq ft ","Geras Riverside","","Ready to move,Semi-Furnished","10"
"dict","1 rooms( pooja room )","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Gymnasium,Jogging Track","Children's play area,Club House,Swimming Pool,Sports Facility,Landscaped Gardens","1,150 sq ft","2","2","2 BHK Apartment ","","East","2, ","Koregaon Park","Resale","2","Road View, Garden View","Freehold","","12500000","₹ 10,869/ sq ft ","","","Ready to move,Unfurnished","7"
"dict","1 rooms( pooja room )","10 - 11 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Club House,Jogging Track,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Children's play area,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens,Wifi","1,300 sq ft","2","2","2 BHK Apartment ","","East","7, ","Koregaon Park","Resale","2","Road View, Garden View","Freehold","","14000000","₹ 10,769/ sq ft ","","","Ready to move,Furnished","8"
"dict","1 rooms( study room )","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Club House,Gymnasium,Swimming Pool,Indoor Games,Maintenance Staff,Wardrobe,Sofa,Dining Table,Gas connection,BED","Children's play area,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Wifi","1,250 sq ft","1","2","2 BHK Apartment ","","East","2, ","Koregaon Park","Resale","","Road View, Garden View","Freehold","","15000000","₹ 12,000/ sq ft ","Marvel Exotica","","Ready to move,Semi-Furnished","8"
"dict","","11 - 12 years","Power Backup,Club House,Gymnasium,Swimming Pool,Indoor Games,Maintenance Staff,Wardrobe,Sofa,Gas connection,BED","Lift Available,24 X 7 Security,Children's play area,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table","1,450 sq ft","2","2","2 BHK Apartment ","","East","3, ","Koregaon Park","Resale","","Road View, Garden View","Freehold","","16500000","₹ 11,379/ sq ft ","Marvel Exotica","","Ready to move,Semi-Furnished","9"
"dict","1 rooms( servant room )","15 - 16 years","Lift Available,Car Parking,24 X 7 Security,Club House,Jogging Track,Wardrobe,Sofa,Gas connection,BED","Power Backup,Children's play area,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Wifi,Dining Table","1,350 sq ft","1","2","2 BHK Apartment ","","East","3, ","Koregaon Park","Resale","","Road View, Garden View","Freehold","","15500000","₹ 11,481/ sq ft ","","","Ready to move,Semi-Furnished","5"
"dict","1 rooms( pooja room )","5 - 6 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Club House,Jogging Track,AC,Wardrobe,Refrigerator,Sofa,Dining Table,Gas connection,BED","Children's play area,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens,TV,Wifi","1,300 sq ft","2","2","2 BHK Apartment ","","East","3, ","Koregaon Park","Resale","2","Road View, Garden View","Freehold","","18000000","₹ 13,846/ sq ft ","","","Ready to move,Furnished","5"
"dict","1 rooms( servant room )","8 - 9 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Jogging Track,Landscaped Gardens","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility","2,000 sq ft","2","3","3 BHK Apartment ","","East","3, ","Koregaon Park","Resale","","Road View, Garden View","Freehold","","20000000","₹ 10,000/ sq ft ","Geras Gardens","","Ready to move,Unfurnished","9"
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Gymnasium,Jogging Track","Children's play area,Club House,Swimming Pool,Sports Facility,Landscaped Gardens","1,671 sq ft","","3","3 BHK Apartment ","","East","3","Kharadi","Resale","","","Freehold","","10000000","₹ 5,984/ sq ft ","Builder Gera Song Of Joy Phase 1","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,600 sq ft","","3","3 BHK Apartment ","","East","4","Kharadi","Resale","","","Freehold","","8990000","₹ 5,618/ sq ft ","Nyati Empire","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","Children's play area,Club House,Sports Facility,Landscaped Gardens","1,455 sq ft","","3","3 BHK Apartment ","","East","3","Koregaon Park","Resale","","","Freehold","","15000000","₹ 10,309/ sq ft ","Clover Clover Dale","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Shopping Mall,School,Hospital,ATM","Sports Facility,Landscaped Gardens","735 sq ft","","2","2 BHK Apartment ","","East","3","Viman Nagar","Resale","","","Freehold","","5500000","₹ 7,482/ sq ft ","Lunkad Lunkad Zodiac","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","575 sq ft","","1","1 BHK Apartment ","","East","2","Kalyani Nagar","Resale","","","Freehold","","4700000","₹ 8,173/ sq ft ","Builder Goodwill Enclave III Society","","Ready to move,Semi-Furnished",""
"dict","","2 - 3 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","575 sq ft","","1","1 BHK Apartment ","","East","Gr","Shastri Nagar","Resale","","","Freehold","","4500000","₹ 7,826/ sq ft ","Builder Konark Cooperative Housing Society","","Ready to move,Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,470 sq ft","","3","3 BHK Apartment ","","East","4","Kalyani Nagar","Resale","","","Freehold","","13000000","₹ 8,843/ sq ft ","Builder Siddharth Estate","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","","1,828 sq ft","","3","3 BHK Apartment ","","East","3","Kharadi","Resale","","","Freehold","","12000000","₹ 6,564/ sq ft ","Geras Greens Ville Sky Villas","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,250 sq ft","","2","2 BHK Apartment ","","East","2","Kalyani Nagar","Resale","","","Freehold","","12000000","₹ 9,600/ sq ft ","Naiknavare Imperial Residence","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,200 sq ft","","3","3 BHK Apartment ","","East","1","Viman Nagar","Resale","","","Freehold","","13000000","₹ 10,833/ sq ft ","Naiknavare Mystique Moods","","Ready to move,Semi-Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Sports Facility","1,089 sq ft","","2","2 BHK Apartment ","","East","1","Kharadi","Resale","","","Freehold","","4700000","₹ 4,315/ sq ft ","Giridhar Oasis","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,600 sq ft","","3","3 BHK Apartment ","","East","4","Viman Nagar","Resale","","","Freehold","","14000000","₹ 8,750/ sq ft ","Clover Acropolis","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Sports Facility","1,580 sq ft","","3","3 BHK Apartment ","","East","7","Kharadi","Resale","","","Freehold","","10000000","₹ 6,329/ sq ft ","Kolte Patil Cheryl","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Staff Quarter,Multipurpose Room","Landscaped Gardens","1,380 sq ft","","2","2 BHK Apartment ","","East","Gr","Kharadi","Resale","","","Freehold","","7580000","₹ 5,492/ sq ft ","Mantri Dwellings Mantri Vantage","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,486 sq ft","","3","3 BHK Apartment ","","East","2","Kharadi","Resale","","","Freehold","","10000000","₹ 6,729/ sq ft ","Nagpal Dev Exotica","","Ready to move,Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track","Children's play area,Sports Facility,Landscaped Gardens","4,500 sq ft","","5","5 BHK Apartment ","","East","5","Koregaon Park","Resale","","","Freehold","","40000000","₹ 8,888/ sq ft ","The Aashiyana Park","","Ready to move,Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Sports Facility","670 sq ft","","1","1 BHK Apartment ","","East","3","Wagholi","Resale","","","Freehold","","3300000","₹ 4,925/ sq ft ","Kolte Patil Umang Premiere","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens","1,470 sq ft","","3","3 BHK Apartment ","","East","Gr","Wagholi","Resale","","","Freehold","","5440000","₹ 3,700/ sq ft ","Builder Rohan Abhilasha","","Ready to move,Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,165 sq ft","","2","2 BHK Apartment ","","East","6","Kharadi","Resale","","","Freehold","","7080000","₹ 6,077/ sq ft ","Gulmohar Parkview","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,495 sq ft","","3","3 BHK Apartment ","","East","5","Viman Nagar","Resale","","","Freehold","","14000000","₹ 9,364/ sq ft ","Pristine Zircon","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens","1,380 sq ft","","3","3 BHK Apartment ","","East","Gr","Wagholi","Resale","","","Freehold","","5110000","₹ 3,702/ sq ft ","Builder Rohan Abhilasha","","Ready to move,Furnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,084 sq ft","","2","2 BHK Apartment ","","East","4","Kharadi","Resale","","","Freehold","","6160000","₹ 5,682/ sq ft ","Gulmohar Goldcoast","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Cafeteria,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","","1,673 sq ft","","3","3 BHK Apartment ","","East","3","Kharadi","Resale","","","Freehold","","10000000","₹ 5,977/ sq ft ","Geras Song Of Joy","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,780 sq ft","","3","3 BHK Apartment ","","East","Gr","Kalyani Nagar","Resale","","","Freehold","","12000000","₹ 6,741/ sq ft ","Builder Bramhacorp F Residences","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM","Sports Facility,Landscaped Gardens","1,200 sq ft","","2","2 BHK Apartment ","","East","1","Kharadi","Resale","","","Freehold","","6500000","₹ 5,416/ sq ft ","Sancheti Mount n Glory","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,600 sq ft","","3","3 BHK Apartment ","","East","4","Viman Nagar","Resale","","","Freehold","","14000000","₹ 8,750/ sq ft ","Clover Acropolis","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Car Parking,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens","Lift Available,Power Backup,Sports Facility","615 sq ft","","1","1 BHK Apartment ","","East","4","Viman Nagar","Resale","","","Freehold","","5000000","₹ 8,130/ sq ft ","Lunkad Hertiage","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,100 sq ft","","2","2 BHK Apartment ","","East","5","Viman Nagar","Resale","","","Freehold","","9000000","₹ 8,181/ sq ft ","Naiknavare Mystique Moods","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,211 sq ft","","2","2 BHK Apartment ","","East","5","Kharadi","Resale","","","Freehold","","6500000","₹ 5,367/ sq ft ","Goel Ganga Constella","","Ready to move,Unfurnished",""
