"_type","additionalrooms","age","amenitiesavailable","amenitiesnot","area","balconies","bathroom","bhk","carpetarea","facing","floor","locality","neworold","opensides","overlooking","ownership","possesiondate","price","pricepersquare","projectname","roadfaceing","status","totalfloor"
"dict","2 rooms( study room, servant room )","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","3,600 sq ft","3","5","4 BHK Villa ","","East","Gr ","Koregaon Park","Resale","","Garden View, Pool View, Road View","Freehold","","90000000","₹ 25,000/ sq ft ","","","Ready to move,Unfurnished","2"
"dict","1 rooms( pooja room )","10 - 11 years","Lift Available,Car Parking,24 X 7 Security","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,000 sq ft","2","2","2 BHK Apartment ","","East","3, ","Kharadi","Resale","","Garden View, Pool View, Road View","Freehold","","5700000","₹ 5,700/ sq ft ","The Golden Palms","","Ready to move,Unfurnished","7"
"dict","1 rooms( servant room )","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","3,700 sq ft","2","4","4 BHK Villa ","","East","","Kalyani Nagar","Resale","","Garden View, Pool View, Road View","Freehold","","40000000","₹ 10,810/ sq ft ","","","Ready to move,Unfurnished","2"
"dict","","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,000 sq ft","1","3","3 BHK Apartment ","","East","Gr ","Kalyani Nagar","Resale","","Garden View, Pool View, Road View","Freehold","","22500000","₹ 11,250/ sq ft ","","","Ready to move,Unfurnished","11"
"dict","","10 - 11 years","Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi","3,040 sq ft","2","3","3 BHK Apartment ","2700 sq ft","East","7, ","Kalyani Nagar","Resale","","Garden View, Pool View, Road View","Freehold","","46800000","₹ 15,394/ sq ft ","","","Ready to move,Semi-Furnished","20"
"dict","","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,000 sq ft","1","2","2 BHK Apartment ","","East","3, ","Kalyani Nagar","Resale","","","Freehold","","7500000","₹ 7,500/ sq ft ","","","Ready to move,Unfurnished","7"
"dict","","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,000 sq ft","2","2","2 BHK Villa ","","East","Gr ","Viman Nagar","Resale","","Garden View, Pool View, Road View","Freehold","","9000000","₹ 9,000/ sq ft ","","","Ready to move,Unfurnished","2"
"dict","1 rooms( pooja room )","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,370 sq ft","4","2","2 BHK Villa ","","East","Gr ","Viman Nagar","Resale","","Garden View, Pool View, Road View","Freehold","","9500000","₹ 6,934/ sq ft ","","","Ready to move,Unfurnished","2"
"dict","","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,540 sq ft","1","4","3 BHK Villa ","","East","Gr ","Viman Nagar","Resale","","Garden View, Pool View, Road View","Freehold","","10000000","₹ 6,493/ sq ft ","","","Ready to move,Unfurnished","2"
"dict","","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,800 sq ft","2","2","2 BHK Villa ","","East","Gr ","Viman Nagar","Resale","","Garden View, Pool View, Road View","Freehold","","13000000","₹ 7,222/ sq ft ","","","Ready to move,Unfurnished","2"
"dict","","10 - 11 years","Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi","2,200 sq ft","3","4","3 BHK Villa ","","East","Gr ","Viman Nagar","Resale","","Garden View, Pool View, Road View","Freehold","","15000000","₹ 6,818/ sq ft ","","","Ready to move,Furnished","2"
"dict","1 rooms( servant room )","10 - 11 years","Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi","2,000 sq ft","2","3","3 BHK Villa ","","East","Gr ","Viman Nagar","Resale","","Garden View, Pool View, Road View","Freehold","","17500000","₹ 8,750/ sq ft ","","","Ready to move,Semi-Furnished","2"
"dict","","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility","2,300 sq ft","","5","4 BHK Apartment ","","East","5","Koregaon Park","Resale","","","Freehold","","34500000","₹ 15,000/ sq ft ","Vascon Windermere","","Ready to move,Semi-Furnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter","Children's play area,Sports Facility,Landscaped Gardens","600 sq ft","","1","1 BHK Apartment ","","East","2","Kharadi","Resale","","","Freehold","","4500000","₹ 7,500/ sq ft ","A P Akshay Glory","","Ready to move,Unfurnished",""
"dict","","2 - 3 years","Car Parking,Power Backup,Children's play area,Club House,Gymnasium,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room","Lift Available,24 X 7 Security,Swimming Pool,Sports Facility,Landscaped Gardens","1,732 sq ft","","2","2 BHK Apartment ","","East","5","Kharadi","Resale","","","Freehold","","10300000","₹ 5,946/ sq ft ","Palmtree Palm World One","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM","Sports Facility,Landscaped Gardens","2,987 sq ft","","5","5 BHK Apartment ","","North","4","Hadapsar","New","","","Freehold","","32500000","₹ 10,880/ sq ft ","Marvel Azure","","Ready to move",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room","Swimming Pool,Sports Facility,Landscaped Gardens","1,075 sq ft","","2","2 BHK Apartment ","","East","5","Kharadi","Resale","","","Freehold","","7050000","₹ 6,558/ sq ft ","Palmtree Palm World One","","Ready to move,Unfurnished",""
"dict","","11 - 12 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,683 sq ft","","3","3 BHK Apartment ","","NorthEast","7","Viman Nagar","Resale","","","Freehold","","12000000","₹ 7,130/ sq ft ","Lunkad Lunkad Goldcoast","","Ready to move,Unfurnished",""
"dict","","6 - 7 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom","Sports Facility,Landscaped Gardens","1,880 sq ft","","3","3 BHK Apartment ","","East","2, ","Hadapsar","Resale","","","Freehold","","17500000","₹ 9,308/ sq ft ","Marvel Diva 1","","Ready to move,Furnished","10"
"dict","","","Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track","1,500 sq ft","",""," Residential Plot ","","East","","Marunji Road","New","3","","","","1335000","₹ 890/ sq ft ","Builder Clear Title Project Open NA Collector Plot In Hinjewadi","30 feet","",""
"dict","","14 - 15 years","Power Backup,Children's play area,Gymnasium","Lift Available,24 X 7 Security,Club House,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","3,500 sq ft","","3","3 BHK Independent House ","","East","","Viman Nagar","Resale","","","Freehold","","30000000","₹ 8,571/ sq ft ","","","Ready to move,Unfurnished","1"
"dict","1 rooms( pooja room )","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,500 sq ft","4","4","4 BHK Apartment ","","East","4, ","Wagholi","Resale","","Garden View, Pool View, Road View","Freehold","","11000000","₹ 4,400/ sq ft ","","","Ready to move,Unfurnished","6"
"dict","1 rooms( pooja room )","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,535 sq ft","3","5","4 BHK Apartment ","","East","2, ","Wagholi","Resale","","Garden View, Pool View, Road View","Freehold","","12000000","₹ 4,733/ sq ft ","","","Ready to move,Unfurnished","4"
"dict","","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,535 sq ft","1","4","5 BHK Apartment ","","East","2, ","Wagholi","Resale","","","Freehold","","13000000","₹ 5,128/ sq ft ","","","Ready to move,Unfurnished","4"
"dict","","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","3,195 sq ft","1","4","4 BHK Apartment ","","East","3, ","Wagholi","Resale","","","Freehold","","13700000","₹ 4,287/ sq ft ","","","Ready to move,Unfurnished","8"
"dict","1 rooms( pooja room )","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","2,000 sq ft","3","5","5 BHK Independent Floor ","","East","Gr ","Wagholi","Resale","","Garden View, Pool View, Road View","Freehold","","6000000","₹ 3,000/ sq ft ","","","Ready to move,Unfurnished","3"
"dict","","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,967 sq ft","1","3","3 BHK Villa ","","East","Gr ","Wagholi","Resale","","Garden View, Pool View, Road View","Freehold","","8500000","₹ 4,321/ sq ft ","","","Ready to move,Unfurnished","2"
"dict","1 rooms( study room )","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,800 sq ft","2","3","3 BHK Villa ","","East","Gr ","Wagholi","Resale","","Garden View, Pool View, Road View","Freehold","","9500000","₹ 5,277/ sq ft ","","","Ready to move,Unfurnished","2"
"dict","2 rooms( servant room, pooja room )","10 - 11 years","Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi","4,600 sq ft","2","4","4 BHK Apartment ","","NorthEast","9, ","Koregaon Park","Resale","","Garden View, Pool View, Road View","Freehold","","43000000","₹ 9,347/ sq ft ","","","Ready to move,Furnished","9"
"dict","","10 - 11 years","","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens","1,500 sq ft","1","3","4 BHK Independent House ","","East","Gr ","Kharadi","Resale","","","Freehold","","8000000","₹ 5,333/ sq ft ","","","Ready to move,Unfurnished","2"
"dict","","10 - 11 years","Wardrobe,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Wifi","1,150 sq ft","1","3","2 BHK Villa ","","East","Gr ","Kharadi","Resale","","","Freehold","","8500000","₹ 7,391/ sq ft ","","","Ready to move,Furnished","2"
"dict","","7 - 8 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,AC","Children's play area,Sports Facility,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED","1,100 sq ft","","2","3 BHK Apartment ","","","","Hadapsar","Resale","","","","","9000000","₹ 8,181/ sq ft ","Amanora Trendy Homes","","Ready to move,Semi-Furnished",""
"dict","1 rooms( study room )","0 - 1 year","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Sports Facility","1,000 sq ft","1","2","2 BHK Apartment ","","North","8, ","Kharadi","New","1","Pool View, Garden View","Freehold","","8900000","₹ 8,900/ sq ft ","Kolte Patil Beryl","","Ready to move","12"
"dict","1 rooms( pooja room )","4 - 5 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM,Wardrobe,Dining Table,Gas connection,BED","Sports Facility,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi","1,031 sq ft","1","2","2 BHK Apartment ","","North","4, ","Wagholi","Resale","1","Pool View, Garden View","Freehold","","5000000","₹ 4,849/ sq ft ","Bhandari Savannah","","Ready to move,Semi-Furnished","12"
"dict","1 rooms( pooja room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","600 sq ft","1","1","1 BHK Apartment ","","North","4, ","Wagholi","New","2","Garden View","Freehold","","3000000","₹ 5,000/ sq ft ","Suyog Nisarg","","Ready to move","14"
"dict","2 rooms( study room, servant room )","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","1,000 sq ft","1","2","2 BHK Apartment ","","North","11, ","Kharadi","New","2","Garden View","Freehold","","8000000","₹ 8,000/ sq ft ","Gulmohar Parkview","","Ready to move","17"
"dict","2 rooms( servant room, pooja room )","1 - 2 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens","Sports Facility","916 sq ft","1","2","2 BHK Apartment ","","North","6, ","Wagholi","New","1","Road View, Garden View","Freehold","","3600000","₹ 3,930/ sq ft ","Bright El Castillo","","Ready to move","12"
"dict","2 rooms( study room, pooja room )","3 - 4 years","Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","Sports Facility","640 sq ft","1","2","2 BHK Apartment ","","South","4, ","Wagholi","Resale","1","Pool View, Garden View","Freehold","","3300000","₹ 5,156/ sq ft ","Pristine East Winds","","Ready to move,Unfurnished","10"
